id_offer,ean,locale,category,title,short_description,description,manufacturer,picture_1,picture_2,picture_3,picture_4,price_cs,quantity,condition,length,width,height,weight,content_volume,currency,handling_time,delivery_time_max,delivery_time_min
S7290597,8434103495081,de-DE,Moda e accessori,Damenarmreif Radiant RH000004,"Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Damenarmreif Radiant RH000004</b>!<br><br><ul><li>Geschl","Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Damenarmreif Radiant RH000004</b>!<br><br><ul><li>Geschlecht: Damen</li><li>Art: Damenarmreif</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8434103495081_S7290597_P00.jpg,,,,91.2,9,NEW,10.0,10.0,10.0,0.3,1000.0,EUR,2,8,3
S72125426,5604447098269,de-DE,Moda e accessori,Brillenfassung Bulget BG6424 53H03,"Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Brillenfassung Bulget BG6424 53H03</b>!<br><br><ul><li>M","Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Brillenfassung Bulget BG6424 53H03</b>!<br><br><ul><li>Merkmale: Gläser ohne Sehstärke</li><li>Art: Brillenfassung</li><li>Objektiv Typ: Brillen ohne Rezept</li><li>Geschlecht: Damen</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/5604447098269_S72125426_P00.jpg,https://cdnbigbuy.com/images/5604447098269_S72125426_P10.jpg,https://cdnbigbuy.com/images/5604447098269_S72125426_P20.jpg,,72.58,22,NEW,8.3,9.9,12.1,0.24,994.26,EUR,2,8,3
S7219603,0664689906482,de-DE,Moda e accessori,Brillenfassung Swarovski SK5251 50052,"Wenn Sie Ihren Kleiderschrank erneuern möchten, empfehlen wir Ihnen <b>Brillenfassung Swarovski SK5251 50052</b> und weitere <b> Produkte von Swarovsk","Wenn Sie Ihren Kleiderschrank erneuern möchten, empfehlen wir Ihnen <b>Brillenfassung Swarovski SK5251 50052</b> und weitere <b> Produkte von Swarovski</b>! Jetzt für Sie die beste Qualität zum besten Preis!<br><br><ul><li>Merkmale: Gläser ohne Sehstärke</li><li>Geschlecht: Damen</li><li>Art: Brillenfassung</li><li>Objektiv Typ: Brillen ohne Rezept</li><li>Material: Azetat</li><li>Enthalten: Enthält Markenetui oder -hülle</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/0664689906482_S7219603_P01.jpg,,,,118.98,10,NEW,10.1,10.0,10.0,0.3,1010.0,EUR,2,8,3
S0340741,8032636430601,de-DE,Moda e accessori,Damenuhr Laura Biagiotti LB0008S-06Z (Ø 15 mm),"Wenn Sie mit den neuesten Mode und Accessoire-Trends schritthalten wollen, kaufen Sie <b>Damenuhr Laura Biagiotti LB0008S-06Z (Ø 15 mm)</b> zum besten","Wenn Sie mit den neuesten Mode und Accessoire-Trends schritthalten wollen, kaufen Sie <b>Damenuhr Laura Biagiotti LB0008S-06Z (Ø 15 mm)</b> zum besten Preis.<br><br><ul><li>Farbe: Silberfarben</li><li>Geschlecht: Damen</li><li>Durchmesser des Uhrengehäuses: Ø 15 mm</li><li>Extra Links: Kein</li><li>Typ der Uhr: Armbanduhr</li><li>Material des Armbands: Stahl</li><li>Uhrengehäuse-Material: Edelstahl</li><li>Uhrwerk: Quarz</li><li>Kristall: Mineral</li><li>Enthalten: Inklusive Markenetui</li><li>V",Pop Pulse Emporium,https://cdnbigbuy.com/images/8032636430601_P02.jpg,https://cdnbigbuy.com/images/8032636430601_P12.jpg,https://cdnbigbuy.com/images/37103_mandatory-watch2.jpg,,25.64,50,NEW,32.0,19.0,10.0,0.4,6080.0,EUR,2,8,3
S0367682,7640251010491,de-DE,Moda e accessori,Damenuhr Bellevue F6 (Ø 30 mm),"Wenn Sie mit den neuesten Mode und Accessoire-Trends schritthalten wollen, kaufen Sie <b>Damenuhr Bellevue F6 (Ø 30 mm)</b> zum besten Preis.<br><br><","Wenn Sie mit den neuesten Mode und Accessoire-Trends schritthalten wollen, kaufen Sie <b>Damenuhr Bellevue F6 (Ø 30 mm)</b> zum besten Preis.<br><br><p>Die <b>Damenuhr</b> Bellevue F.6 vereint moderne Eleganz und Schweizer Qualität in einem Accessoire für alle, die Wert auf Stil und Präzision in jedem Detail legen. Speziell für Frauen entworfen, verfügt dieses Modell über ein <b>Edelstahlarmband</b> in einem eleganten Rosaton, das sowohl bei formellen als auch bei informellen Anlässen Akzente se",Pop Pulse Emporium,https://cdnbigbuy.com/images/7640251010491_00_WBG4.jpg,https://cdnbigbuy.com/images/64043_mandatory-watch4.jpg,,,70.74,5,NEW,32.0,19.0,10.0,0.4,6080.0,EUR,2,8,3
S0359508,2210003669304,de-DE,Moda e accessori,Damenhalskette Folli Follie 3N9F103C 26 cm,"Wir präsentieren <b>Damenhalskette Folli Follie 3N9F103C 26 cm</b> und ein umfangreiches Sortiment von Ringen, Halsbändern, Armbändern, Ohrringen, usw","Wir präsentieren <b>Damenhalskette Folli Follie 3N9F103C 26 cm</b> und ein umfangreiches Sortiment von Ringen, Halsbändern, Armbändern, Ohrringen, usw. zu einem großartigen Preis. Erfahren Sie mehr über unsere exklusiven und eleganten Schmuck und Modeschmuck für jeden Geschmack und Stil.<br><br><ul><li>Geschlecht: Damen</li><li>Art: Damenhalskette</li><li>Farbe: Silberfarben</li><li>Material: Edelstahl</li><li>Enthalten: Inklusive Markenetui</li><li>Maße ca.: 26 cm</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/2210003669304_S0359508_P02.jpg,,,,30.76,2,NEW,10.0,10.0,10.0,0.3,1000.0,EUR,2,8,3
S7182079,4014915231578,de-DE,Giardinaggio e fai da te,Bürste für Oberflächenrenovierer Scheppach MRS1300,"Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möc","Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möchten, dann kaufen Sie <b>Bürste für Oberflächenrenovierer Scheppach MRS1300</b> zum besten Preis.<br><br><p>Die <b>Oberflächenrenovierer-Bürste Scheppach MRS1300</b> ist ein speziell entwickeltes Zubehör, das die Restaurierung und Verbesserung von Oberflächen durch eine effektive und kontrollierte Behandlung erleichtert. Hergestellt aus Metall mit ",Pop Pulse Emporium,https://cdnbigbuy.com/images/4014915231578_S7182079_P00.jpg,,,,95.08,1,NEW,11.2,12.6,12.4,1.01,1749.89,EUR,2,8,3
S71014815,3283494501216,de-DE,Giardinaggio e fai da te,Wechselrichter MECAFER INVERSOR 450121 MF2100i 2000 W 220-240 V,"Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möc","Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möchten, dann kaufen Sie <b>Wechselrichter MECAFER INVERSOR 450121 MF2100i 2000 W 220-240 V</b> zum besten Preis.<br><br><ul><li>Art: Laptopladekabel</li><li>Steckbares Produkt: Ja</li><li>Steckertyp: EU-Stecker</li><li>Leistung: 2000 W</li><li>Spannung: 220-240 V</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/3283494501216_S71014815_P00.jpg,,,,897.46,2,NEW,38.0,56.0,51.0,22.24,108528.0,EUR,2,8,3
M1203163,4007140111708,de-DE,Giardinaggio e fai da te,Gewindelager RUKO 16 mm DIN 382 50 mm Hochgeschwindigkeitsstahl (HSS) Sechseckig,"Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möc","Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möchten, dann kaufen Sie <b>Gewindelager RUKO 16 mm DIN 382 50 mm Hochgeschwindigkeitsstahl (HSS) Sechseckig</b> zum besten Preis.<br><br><ul><li>Material: Hochgeschwindigkeitsstahl (HSS)</li><li>Form: Sechseckig</li><li>Standard: DIN 382</li><li>Art: Gewindelager</li><li>Merkmale: Schleifen mit Selbstzentrierung</li><li>Dicke: 16 mm</li><li>Durchmess",Pop Pulse Emporium,https://cdnbigbuy.com/images/4007140111708_M1203163_P00.jpg,https://cdnbigbuy.com/images/4007140111708_M1203163_P10.jpg,,,125.04,1,NEW,6.5,6.5,2.0,0.13,84.5,EUR,2,8,3
S0386378,0827886568376,de-DE,Moda e accessori,Brillenfassung Under Armour UA5012OXZF117 Ø 51 mm,"Wenn Sie Ihren Kleiderschrank erneuern möchten, empfehlen wir Ihnen <b>Brillenfassung Under Armour UA5012OXZF117 Ø 51 mm</b> und weitere <b> Produkte ","Wenn Sie Ihren Kleiderschrank erneuern möchten, empfehlen wir Ihnen <b>Brillenfassung Under Armour UA5012OXZF117 Ø 51 mm</b> und weitere <b> Produkte von Under Armour</b>! Jetzt für Sie die beste Qualität zum besten Preis!<br><br><ul><li>Geschlecht: Damen</li><li>Merkmale: Gläser ohne Sehstärke</li><li>Art: Brillenfassung</li><li>Objektiv Typ: Brillen ohne Rezept</li><li>Farbe: Blau</li><li>Material: Azetat</li><li>Enthalten: Enthält Markenetui oder -hülle</li><li>Brücke: 17 mm</li><li>Bügel: 13",Pop Pulse Emporium,https://cdnbigbuy.com/images/0827886568376_S0386378_P00.jpg,https://cdnbigbuy.com/images/0827886568376_S0386378_P10.jpg,https://cdnbigbuy.com/images/0827886568376_S0386378_P20.jpg,,53.96,2,NEW,10.0,10.0,10.0,0.3,1000.0,EUR,2,8,3
S0391001,0091661535758,de-DE,Moda e accessori,Herrenuhr Guess GW0637G3 (Ø 42 mm),"Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Herrenuhr Guess GW0637G3 (Ø 42 mm)</b>!<br><br><ul><li>G","Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Herrenuhr Guess GW0637G3 (Ø 42 mm)</b>!<br><br><ul><li>Geschlecht: Herren</li><li>Extra Links: Kein</li><li>Typ der Uhr: Armbanduhr</li><li>Material des Armbands: Silikon</li><li>Uhrengehäuse-Material: Edelstahl</li><li>Uhrwerk: Quarz</li><li>Kristall: Mineral</li><li>Wasserdicht: 10 atm</li><li>Enthalten: Enthält Markenetui oder -hülle</li><li>Verschluss Armband: Schließe</li><li>Farbe der Krone: Blau<",Pop Pulse Emporium,https://cdnbigbuy.com/images/0091661535758_S0391001_P00.jpg,https://cdnbigbuy.com/images/87362_mandatory-watch0.jpg,https://cdnbigbuy.com/images/0091661535758_S0391001_P10.jpg,,127.28,25,NEW,32.0,19.0,10.0,0.4,6080.0,EUR,2,8,3
S8905390,4899888761679,de-DE,Giardinaggio e fai da te,Strandstuhl Aktive 46 x 49 x 44 cm,"<p>Wenn Sie Ihrem Zuhause einen Hauch von Originalität verleihen möchten, tun Sie dies mit <b>Strandstuhl Aktive 46 x 49 x 44 cm</b>.</p><br><br><ul><","<p>Wenn Sie Ihrem Zuhause einen Hauch von Originalität verleihen möchten, tun Sie dies mit <b>Strandstuhl Aktive 46 x 49 x 44 cm</b>.</p><br><br><ul><li>Art: Gepolsterte Campingstuhl</li><li>Material: <ul><li>Aluminium</li><li>Textilene</li></ul></li><li>Maße ca.: 46 x 49 x 44 cm</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/s8905390_p0_icon1.jpg,https://cdnbigbuy.com/images/S8905390_P41.jpg,https://cdnbigbuy.com/images/S8905390_P01.jpg,https://cdnbigbuy.com/images/S8905390_P51.jpg,84.76,50,NEW,25.0,57.5,55.0,5.21,79062.5,EUR,2,8,3
S71023532,4061275233773,de-DE,Casa e arredamento,Fritteuse Medion Weiß,"Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Fritteuse Medion Weiß</b>!<br><br><ul><li>Steckbares Pro","Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Fritteuse Medion Weiß</b>!<br><br><ul><li>Steckbares Produkt: Ja</li><li>Farbe: Weiß</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/4061275233773_S71023532_P00.jpg,https://cdnbigbuy.com/images/4061275233773_S71023532_P50.jpg,https://cdnbigbuy.com/images/4061275233773_S71023532_P40.jpg,https://cdnbigbuy.com/images/4061275233773_S71023532_P30.jpg,122.92,5,NEW,40.0,33.0,33.0,5.47,43560.0,EUR,2,8,3
S72131699,5700303231341,de-DE,Moda e accessori,Damenring Pandora 164135C01-54 14 Gold,"Wir präsentieren <b>Damenring Pandora 164135C01-54 14 Gold</b> und ein umfangreiches Sortiment von Ringen, Halsbändern, Armbändern, Ohrringen, usw. zu","Wir präsentieren <b>Damenring Pandora 164135C01-54 14 Gold</b> und ein umfangreiches Sortiment von Ringen, Halsbändern, Armbändern, Ohrringen, usw. zu einem großartigen Preis. Erfahren Sie mehr über unsere exklusiven und eleganten Schmuck und Modeschmuck für jeden Geschmack und Stil.<br><br><ul><li>Größe: 14</li><li>Art: Ring</li><li>Geschlecht: Damen</li><li>Farbe: Gold</li><li>Design: Damen</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/5700303231341_S72131699_P00.jpg,https://cdnbigbuy.com/images/5700303231341_R30.jpg,https://cdnbigbuy.com/images/130725_mandatory-ring0.jpg,https://cdnbigbuy.com/images/5700303231341_R00.jpg,161.16,1,NEW,9.9,9.9,9.9,0.3,970.3,EUR,2,8,3
S72131460,5060506142241,de-DE,Moda e accessori,Brillenfassung Taylor Morris SW10 51C1,"Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Brillenfassung Taylor Morris SW10 51C1</b>!<br><br><ul><","Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Brillenfassung Taylor Morris SW10 51C1</b>!<br><br><ul><li>Merkmale: Gläser ohne Sehstärke</li><li>Art: Brillenfassung</li><li>Design: Elegant</li><li>Objektiv Typ: Brillen ohne Rezept</li><li>Geschlecht: Unisex</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/5060506142241_S72131460_P00.jpg,https://cdnbigbuy.com/images/5060506142241_S72131460_P10.jpg,https://cdnbigbuy.com/images/5060506142241_S72131460_P20.jpg,,88.44,25,NEW,9.9,10.0,9.9,0.29,980.1,EUR,2,8,3
S7197496,6941057422848,de-DE,Casa e arredamento,Aufblasbares Bett Intex,"Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möc","Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möchten, dann kaufen Sie <b>Aufblasbares Bett Intex</b> zum besten Preis.<br><br><p>Das <b>Beam Standard Luftbett</b> von <b>Intex</b> ist eine praktische und bequeme Lösung für alle, die ein tragbares und großzügig bemessenes Bett benötigen. Hauptsächlich aus <b>hochwertigem PVC (84%) kombiniert mit 3% Polyester</b> gefertigt, gewährleistet die Konst",Pop Pulse Emporium,https://cdnbigbuy.com/images/6941057422848_S7197496_P00.jpg,,,,104.2,10,NEW,36.0,41.4,18.2,5.74,27125.28,EUR,2,8,3
S7287520,0889214215727,de-DE,Moda e accessori,Brillenfassung MAX&Co MO5015 54072,"Wenn Sie Ihren Kleiderschrank erneuern möchten, empfehlen wir Ihnen <b>Brillenfassung MAX&Co MO5015 54072</b> und weitere <b> Produkte von MAX&Co</b>!","Wenn Sie Ihren Kleiderschrank erneuern möchten, empfehlen wir Ihnen <b>Brillenfassung MAX&Co MO5015 54072</b> und weitere <b> Produkte von MAX&Co</b>! Jetzt für Sie die beste Qualität zum besten Preis!<br><br><ul><li>Merkmale: Gläser ohne Sehstärke</li><li>Geschlecht: Damen</li><li>Art: Brillenfassung</li><li>Objektiv Typ: Brillen ohne Rezept</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/0889214215727_S7287520_P00.jpg,https://cdnbigbuy.com/images/0889214215727_S7287520_P10.jpg,https://cdnbigbuy.com/images/0889214215727_S7287520_P20.jpg,,105.1,2,NEW,10.1,10.0,10.0,0.3,1010.0,EUR,2,8,3
S72113027,0730638371462,de-DE,Moda e accessori,Brillenfassung New Balance NB409102 49,"Wenn Sie Ihren Kleiderschrank erneuern möchten, empfehlen wir Ihnen <b>Brillenfassung New Balance NB409102 49</b> und weitere <b> Produkte von New Bal","Wenn Sie Ihren Kleiderschrank erneuern möchten, empfehlen wir Ihnen <b>Brillenfassung New Balance NB409102 49</b> und weitere <b> Produkte von New Balance</b>! Jetzt für Sie die beste Qualität zum besten Preis!<br><br><ul><li>Merkmale: Gläser ohne Sehstärke</li><li>Art: Brillenfassung</li><li>Objektiv Typ: Brillen ohne Rezept</li><li>Geschlecht: Herren</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/0730638371462_S72113027_P00.jpg,https://cdnbigbuy.com/images/0730638371462_S72113027_P10.jpg,,,74.16,25,NEW,10.0,10.0,10.0,0.29,1000.0,EUR,2,8,3
