id_offer,ean,locale,category,title,short_description,description,manufacturer,picture_1,picture_2,picture_3,picture_4,price_cs,quantity,condition,length,width,height,weight,content_volume,currency,handling_time,delivery_time_max,delivery_time_min
S72128027,0889214297433,fr-FR,Moda e accessori,Monture de Lunettes Femme MAX&Co MO5051 51068,"Si vous êtes à la recherche de nouvelles tendances sur le marché, nous vous présentons <b>Monture de Lunettes Femme MAX&Co MO5051 51068</b> !<br><br><","Si vous êtes à la recherche de nouvelles tendances sur le marché, nous vous présentons <b>Monture de Lunettes Femme MAX&Co MO5051 51068</b> !<br><br><ul><li>Caractéristiques: Verres sans graduation</li><li>Type: Monture de Lunettes</li><li>Type de verre: Lentilles sans ordonnance</li><li>Genre: Femme</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/0889214297433_S72128027_P00.jpg,https://cdnbigbuy.com/images/0889214297433_S72128027_P10.jpg,https://cdnbigbuy.com/images/0889214297433_S72128027_P20.jpg,,94.59,10,NEW,8.3,9.9,12.1,0.24,994.26,EUR,2,8,3
S72126778,5604447109873,fr-FR,Moda e accessori,Monture de Lunettes Femme Bulget BGY6002 50P02,"Si vous êtes à la recherche de nouvelles tendances sur le marché, nous vous présentons <b>Monture de Lunettes Femme Bulget BGY6002 50P02</b> !<br><br>","Si vous êtes à la recherche de nouvelles tendances sur le marché, nous vous présentons <b>Monture de Lunettes Femme Bulget BGY6002 50P02</b> !<br><br><ul><li>Caractéristiques: Verres sans graduation</li><li>Type: Monture de Lunettes</li><li>Type de verre: Lentilles sans ordonnance</li><li>Genre: Femme</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/5604447109873_S72126778_P00.jpg,https://cdnbigbuy.com/images/5604447109873_S72126778_P10.jpg,https://cdnbigbuy.com/images/5604447109873_S72126778_P20.jpg,,65.32,8,NEW,8.3,9.9,12.1,0.24,994.26,EUR,2,8,3
S7239184,4894327296989,fr-FR,Moda e accessori,Monture de Lunettes Femme Maje MJ3005 51908,"Si vous envisagez de renouveler votre garde-robe, achetez <b>Monture de Lunettes Femme Maje MJ3005 51908</b> et d’autres<b>produits Maje</b>! La meill","Si vous envisagez de renouveler votre garde-robe, achetez <b>Monture de Lunettes Femme Maje MJ3005 51908</b> et d’autres<b>produits Maje</b>! La meilleure qualité au meilleur prix est à votre portée!<br><br><ul><li>Caractéristiques: Verres sans graduation</li><li>Genre: Femme</li><li>Type: Monture de Lunettes</li><li>Type de verre: Lentilles sans ordonnance</li><li>Inclut: Inclut un étui ou une housse de la marque</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/4894327296989_S7239184_P00.jpg,https://cdnbigbuy.com/images/4894327296989_S7239184_P10.jpg,https://cdnbigbuy.com/images/4894327296989_S7239184_P20.jpg,https://cdnbigbuy.com/images/4894327296989_S7239184_P30.jpg,82.04,2,NEW,10.1,10.0,10.0,0.3,1010.0,EUR,2,8,3
S0392191,5031267051875,fr-FR,Moda e accessori,Montre Femme Aviator AVW8633L03 (Ø 38 mm),"Si vous êtes à la recherche de nouvelles tendances sur le marché, nous vous présentons <b>Montre Femme Aviator AVW8633L03 (Ø 38 mm)</b> !<br><br><ul><","Si vous êtes à la recherche de nouvelles tendances sur le marché, nous vous présentons <b>Montre Femme Aviator AVW8633L03 (Ø 38 mm)</b> !<br><br><ul><li>Genre: Femme</li><li>Liens supplémentaires: Non</li><li>Type de montre: Montre-bracelet</li><li>Fonctions: <ul><li>Date</li><li>Multifonction</li><li>24 heures</li></ul></li><li>Matière: Argent 925</li><li>Matériau du bracelet: Cuir</li><li>Matériau du boîtier de la montre: Acier inoxydable</li><li>Type de mouvement: Quartz</li><li>Verre: Minéra",Pop Pulse Emporium,https://cdnbigbuy.com/images/5031267051875_S7233854_P00.jpg,https://cdnbigbuy.com/images/33018_mandatory-watch0.jpg,https://cdnbigbuy.com/images/88552_mandatory-watch0.jpg,https://cdnbigbuy.com/images/5031267051875_S0392191_P00.jpg,27.68,50,NEW,32.0,19.0,10.0,0.4,6080.0,EUR,2,8,3
M1206180,7640110697566,fr-FR,Giardinaggio e fai da te,Niveau laser à points Leica Geosystems P5,"Si vous aimez prendre soin de chaque détail de votre maison et d'être à la dernière mode en matière de produits qui vous rendront la vie plus facile, ","Si vous aimez prendre soin de chaque détail de votre maison et d'être à la dernière mode en matière de produits qui vous rendront la vie plus facile, achetez <b>Niveau laser à points Leica Geosystems P5</b> au meilleur prix.<br><br><ul><li>Type: <ul><li>Niveau laser à lignes</li><li>Niveau laser à points</li></ul></li><li>Précision: ± 0,2 MM/M</li><li>Portée: 30 m</li><li>Type de batterie: AA</li><li>Autonomie approx.: 36 heures</li><li>Taille du filetage: 1/4""</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/7640110697566_M1206180_P00.jpg,https://cdnbigbuy.com/images/7640110697566_M1206180_P70.jpg,https://cdnbigbuy.com/images/7640110697566_M1206180_P30.jpg,https://cdnbigbuy.com/images/7640110697566_M1206180_P40.jpg,372.58,2,NEW,33.5,38.0,17.0,3.7,21641.0,EUR,2,8,3
S0381957,8434103488175,fr-FR,Moda e accessori,Collier Femme Radiant RY000146 45 cm,"Nous vons présentons <b>Collier Femme Radiant RY000146 45 cm</b> et une vaste gamme de bagues, bracelets, boucles d'oreilles et pendentifs etc. à bon ","Nous vons présentons <b>Collier Femme Radiant RY000146 45 cm</b> et une vaste gamme de bagues, bracelets, boucles d'oreilles et pendentifs etc. à bon prix. Découvrez d'exclusifs et élégants articles de bijouterie et de bijouterie fantaisie pour tous les goûts.<br><br><ul><li>Genre: Femme</li><li>Type: Collier Femme</li><li>Couleur: Gris</li><li>Matériel: Acier inoxydable</li><li>Type de fermeture: Mousqueton</li><li>Inclut: Le coffret de la marque est inclus</li><li>Dimensions approx.: 45 cm</li",Pop Pulse Emporium,https://cdnbigbuy.com/images/8434103488175_R00.jpg,https://cdnbigbuy.com/images/8434103488175_S0381957_P00.jpg,https://cdnbigbuy.com/images/8434103488175_R30.jpg,https://cdnbigbuy.com/images/8434103488175_R20.jpg,39.22,4,NEW,10.0,10.0,10.0,0.3,1000.0,EUR,2,8,3
S0385751,0716736738451,fr-FR,Moda e accessori,Lunettes de soleil Femme Kate Spade IANNAGSRHLF69 ø 56 mm,"Si vous aimez avoir les dernières nouveautés en<b>mode et accessoires</b> et si les accessoires sont indispensables pour l'ensemble de votre image, ne","Si vous aimez avoir les dernières nouveautés en<b>mode et accessoires</b> et si les accessoires sont indispensables pour l'ensemble de votre image, ne passez pas à côté de <b>Lunettes de soleil Femme Kate Spade IANNAGSRHLF69 ø 56 mm</b> ! Bénéficiez des meilleures marques de <b>lunettes de soleil</b>.<br><br><p>Les <b>lunettes de soleil pour femme</b> de <b>Kate Spade</b> allient élégance et fonctionnalité pour offrir une protection oculaire fiable et un style intemporel, idéales pour celles qui",Pop Pulse Emporium,https://cdnbigbuy.com/images/0716736738451_S0385751_P00.jpg,https://cdnbigbuy.com/images/0716736738451_S0385751_P20.jpg,https://cdnbigbuy.com/images/0716736738451_S0385751_P10.jpg,,72.43,4,NEW,10.0,10.0,10.0,0.3,1000.0,EUR,2,8,3
S72127528,0889214454027,fr-FR,Moda e accessori,Monture de Lunettes Homme Ermenegildo Zegna EZ5271 56001,"Si vous êtes à la recherche de nouvelles tendances sur le marché, nous vous présentons <b>Monture de Lunettes Homme Ermenegildo Zegna EZ5271 56001</b>","Si vous êtes à la recherche de nouvelles tendances sur le marché, nous vous présentons <b>Monture de Lunettes Homme Ermenegildo Zegna EZ5271 56001</b> !<br><br><ul><li>Caractéristiques: Verres sans graduation</li><li>Type: Monture de Lunettes</li><li>Type de verre: Lentilles sans ordonnance</li><li>Genre: Homme</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/0889214454027_S72127528_P00.jpg,https://cdnbigbuy.com/images/0889214454027_S72127528_P10.jpg,https://cdnbigbuy.com/images/0889214454027_S72127528_P20.jpg,,135.97,10,NEW,10.0,10.0,10.0,0.29,1000.0,EUR,2,8,3
S71011008,6976233677293,fr-FR,Casa e arredamento,Aspirateur balai Dreame K20,"Si vous recherchez des électroménagers pour votre maison aux meilleurs prix, ne manquez pas <b>Aspirateur balai Dreame K20</b> et une large sélection ","Si vous recherchez des électroménagers pour votre maison aux meilleurs prix, ne manquez pas <b>Aspirateur balai Dreame K20</b> et une large sélection de petits électroménagers de qualité !<br><br><p>Le <b>aspirateur balai Dreame K20</b> est un appareil sans fil conçu pour offrir un nettoyage complet à la fois à sec et humide, s’adaptant à diverses surfaces domestiques. Avec une puissance de <b>200W</b> et un poids léger de <b>4 kg</b>, il permet une manipulation confortable et efficace lors des ",Pop Pulse Emporium,https://cdnbigbuy.com/images/6976233677293_R00.jpg,https://cdnbigbuy.com/images/6976233677293_S71011008_P00.jpg,,,355.7,25,NEW,74.0,31.0,29.0,7.45,66526.0,EUR,2,8,3
S71018068,3574641221119,fr-FR,Casa e arredamento,Coussin de sol TODAY 160 x 120 cm Imprimé,"Si vous aimez prendre soin de chaque détail de votre maison et d'être à la dernière mode en matière de produits qui vous rendront la vie plus facile, ","Si vous aimez prendre soin de chaque détail de votre maison et d'être à la dernière mode en matière de produits qui vous rendront la vie plus facile, achetez <b>Coussin de sol TODAY 160 x 120 cm Imprimé</b> au meilleur prix.<br><br><ul><li>Dimensions approx.: 160 x 120 cm</li><li>Caractéristiques: <ul><li>Imprimé</li><li>De Sol</li></ul></li><li>Forme: rectangulo</li><li>Élevé: 6 cm</li><li>Couleur: Imprimé</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/3574641221119_S71018068_P40.jpg,https://cdnbigbuy.com/images/3574641221119_S71018068_P30.jpg,https://cdnbigbuy.com/images/3574641221119_S71018068_P20.jpg,https://cdnbigbuy.com/images/3574641221119_S71018068_P10.jpg,62.42,24,NEW,11.0,58.0,11.0,3.52,7018.0,EUR,2,8,3
S71019937,3700057136666,fr-FR,Casa e arredamento,Fauteuil pour enfant Fun House,"Si vous êtes à la recherche de nouvelles tendances sur le marché, nous vous présentons <b>Fauteuil pour enfant Fun House</b> !","Si vous êtes à la recherche de nouvelles tendances sur le marché, nous vous présentons <b>Fauteuil pour enfant Fun House</b> !",Pop Pulse Emporium,https://cdnbigbuy.com/images/3700057136666_S71019937_P00.jpg,https://cdnbigbuy.com/images/3700057136666_S71019937_P20.jpg,https://cdnbigbuy.com/images/3700057136666_S71019937_P10.jpg,,76.45,10,NEW,38.0,56.0,32.0,0.83,68096.0,EUR,2,8,3
S0384069,0886895586832,fr-FR,Moda e accessori,Lunettes de soleil Femme Salvatore Ferragamo SF1088SE-001 ø 57 mm,"Si vous aimez avoir les dernières nouveautés en<b>mode et accessoires</b> et si les accessoires sont indispensables pour l'ensemble de votre image, ne","Si vous aimez avoir les dernières nouveautés en<b>mode et accessoires</b> et si les accessoires sont indispensables pour l'ensemble de votre image, ne passez pas à côté de <b>Lunettes de soleil Femme Salvatore Ferragamo SF1088SE-001 ø 57 mm</b> ! Bénéficiez des meilleures marques de <b>lunettes de soleil</b>.<br><br><ul><li>Type: Lunettes de soleil Femme</li><li>Genre: Femme</li><li>Protection: Protègent contre 100 % des rayons UV (UV400)</li><li>Matériau de l'objectif: Polycarbonate</li><li>Cou",Pop Pulse Emporium,https://cdnbigbuy.com/images/0886895586832_S0384069_P00.jpg,https://cdnbigbuy.com/images/0886895586832_S0384069_P10.jpg,https://cdnbigbuy.com/images/0886895586832_S0384069_P20.jpg,,118.64,5,NEW,10.0,10.0,10.0,0.3,1000.0,EUR,2,8,3
S72128750,8033288985921,fr-FR,Moda e accessori,Montre Femme Trussardi R2453145512 (Ø 34 mm),"Si vous êtes à la recherche de nouvelles tendances sur le marché, nous vous présentons <b>Montre Femme Trussardi R2453145512 (Ø 34 mm)</b> !<br><br><u","Si vous êtes à la recherche de nouvelles tendances sur le marché, nous vous présentons <b>Montre Femme Trussardi R2453145512 (Ø 34 mm)</b> !<br><br><ul><li>Liens supplémentaires: Non</li><li>Type de montre: Montre-bracelet</li><li>Matière: Argent</li><li>Genre: Femme</li><li>Verre: Minéral</li><li>Diamètre du boîtier de la montre: Ø 34 mm</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8033288985921_S72128750_P00.jpg,https://cdnbigbuy.com/images/127773_mandatory-watch0.jpg,https://cdnbigbuy.com/images/8033288985921_R00.jpg,https://cdnbigbuy.com/images/8033288985921_R10.jpg,190.67,1,NEW,14.2,11.6,10.0,0.33,1647.2,EUR,2,8,3
S72127301,9009885027011,fr-FR,Moda e accessori,Monture de Lunettes Unisexe Andy Wolf 4525 57K,"Si vous envisagez de renouveler votre garde-robe, achetez <b>Monture de Lunettes Unisexe Andy Wolf 4525 57K</b> et d’autres<b>produits Andy Wolf</b>! ","Si vous envisagez de renouveler votre garde-robe, achetez <b>Monture de Lunettes Unisexe Andy Wolf 4525 57K</b> et d’autres<b>produits Andy Wolf</b>! La meilleure qualité au meilleur prix est à votre portée!<br><br><ul><li>Genre: Unisexe</li><li>Caractéristiques: Verres sans graduation</li><li>Type: Monture de Lunettes</li><li>Type de verre: Lentilles sans ordonnance</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/9009885027011_S72127301_P00.jpg,https://cdnbigbuy.com/images/9009885027011_S72127301_P20.jpg,https://cdnbigbuy.com/images/9009885027011_S72127301_P10.jpg,,85.93,5,NEW,9.9,10.0,9.9,0.29,980.1,EUR,2,8,3
S0387391,0889214247919,fr-FR,Moda e accessori,Lunettes de soleil Femme Emilio Pucci EP0169-6024G ø 60 mm,"Si vous aimez avoir les dernières nouveautés en<b>mode et accessoires</b> et si les accessoires sont indispensables pour l'ensemble de votre image, ne","Si vous aimez avoir les dernières nouveautés en<b>mode et accessoires</b> et si les accessoires sont indispensables pour l'ensemble de votre image, ne passez pas à côté de <b>Lunettes de soleil Femme Emilio Pucci EP0169-6024G ø 60 mm</b> ! Bénéficiez des meilleures marques de <b>lunettes de soleil</b>.<br><br><ul><li>Taille: 60/100 mm</li><li>Type: Lunettes de soleil Femme</li><li>Genre: Femme</li><li>Protection: Protègent contre 100 % des rayons UV (UV400)</li><li>Matériau de l'objectif: Polyca",Pop Pulse Emporium,https://cdnbigbuy.com/images/0889214247919_S0387391_P00.jpg,https://cdnbigbuy.com/images/0889214247919_S0387391_P10.jpg,https://cdnbigbuy.com/images/0889214247919_S0387391_P20.jpg,,41.54,50,NEW,10.0,10.0,10.0,0.3,1000.0,EUR,2,8,3
S71002314,3574643550439,fr-FR,Casa e arredamento,Protecteur de matelas TODAY Essential Blanc Lit double 160 x 200 cm,"Si vous aimez prendre soin de chaque détail de votre maison et d'être à la dernière mode en matière de produits qui vous rendront la vie plus facile, ","Si vous aimez prendre soin de chaque détail de votre maison et d'être à la dernière mode en matière de produits qui vous rendront la vie plus facile, achetez <b>Protecteur de matelas TODAY Essential Blanc Lit double 160 x 200 cm</b> au meilleur prix.<br><br><p>Le <b>protège-matelas Essential</b> de la marque <b>TODAY</b> est une solution pratique et fonctionnelle conçue pour préserver la propreté et la durabilité des matelas de lit double. Avec des dimensions de <b>160 cm de largeur sur 200 cm d",Pop Pulse Emporium,https://cdnbigbuy.com/images/S71002314_1731503405-remove-background0.jpg,https://cdnbigbuy.com/images/S71002314_1731503409-remove-background0.jpg,https://cdnbigbuy.com/images/3574643550439_S71002314_P20.jpg,https://cdnbigbuy.com/images/3574643550439_S71002314_P10.jpg,44.6,10,NEW,28.2,24.0,6.2,0.54,4196.16,EUR,2,8,3
S0379259,4894816001926,fr-FR,Moda e accessori,Montre Homme Police PEWJQ2007302 (Ø 47 mm),"Si vous aimez suivre les dernières tendances en matière de mode et accessoires, achetez <b>Montre Homme Police PEWJQ2007302 (Ø 47 mm)</b> au meilleur ","Si vous aimez suivre les dernières tendances en matière de mode et accessoires, achetez <b>Montre Homme Police PEWJQ2007302 (Ø 47 mm)</b> au meilleur prix.<br><br><ul><li>Genre: Homme</li><li>Liens supplémentaires: Non</li><li>Type de montre: Montre-bracelet</li><li>Caractéristiques: Date</li><li>Matériau du boîtier de la montre: Acier inoxydable</li><li>Type de mouvement: Quartz</li><li>Verre: Minéral</li><li>Inclut: Le coffret de la marque est inclus</li><li>Type de fermeture: Boucle</li><li>C",Pop Pulse Emporium,https://cdnbigbuy.com/images/4894816001926_S0379259_P00.jpg,https://cdnbigbuy.com/images/75618_mandatory-watch0.jpg,,,135.0,2,NEW,32.0,19.0,10.0,0.4,6080.0,EUR,2,8,3
S0388304,0889214357076,fr-FR,Moda e accessori,Lunettes de soleil Femme Kenneth Cole KC2966-5352F,"Si vous aimez avoir les dernières nouveautés en<b>mode et accessoires</b> et si les accessoires sont indispensables pour l'ensemble de votre image, ne","Si vous aimez avoir les dernières nouveautés en<b>mode et accessoires</b> et si les accessoires sont indispensables pour l'ensemble de votre image, ne passez pas à côté de <b>Lunettes de soleil Femme Kenneth Cole KC2966-5352F</b> ! Bénéficiez des meilleures marques de <b>lunettes de soleil</b>.<br><br><ul><li>Type: Lunettes de soleil Femme</li><li>Genre: Femme</li><li>Protection: Protègent contre 100 % des rayons UV (UV400)</li><li>Matériau de l'objectif: Polycarbonate</li><li>Couleur: Marron</l",Pop Pulse Emporium,https://cdnbigbuy.com/images/0889214357076_S0388304_P00.jpg,,,,41.54,18,NEW,10.0,10.0,10.0,0.3,1000.0,EUR,2,8,3
S0380910,8431777848267,fr-FR,Moda e accessori,Montre Homme Police PLTASM2SET20 (Ø 44 mm),"Si vous aimez suivre les dernières tendances en matière de mode et accessoires, achetez <b>Montre Homme Police PLTASM2SET20 (Ø 44 mm)</b> au meilleur ","Si vous aimez suivre les dernières tendances en matière de mode et accessoires, achetez <b>Montre Homme Police PLTASM2SET20 (Ø 44 mm)</b> au meilleur prix.<br><br><p>La <b>montre pour homme</b> <b>Police PL.TASM2.SET.20</b> est un choix qui allie style urbain et fonctionnalité, conçue pour ceux qui recherchent un accessoire sophistiqué et polyvalent. Elle se distingue par son <b>bracelet en cuir noir</b>, qui apporte une touche d’élégance classique et assure un confort au quotidien, tandis que l",Pop Pulse Emporium,https://cdnbigbuy.com/images/8431777848267_S0380910_P00.jpg,https://cdnbigbuy.com/images/77269_mandatory-watch0.jpg,,,90.0,8,NEW,32.0,19.0,10.0,0.4,6080.0,EUR,2,8,3
