"Id Booking";Datum;Uhrzeit;Buchungstext;Bestellnummer;Betrag;Saldo;id_order_unit
1237771834;2025-08-22;13:58:08;"Net commission order MWAAS6Q/314567986908229 Lisciani 100958 - Barbie trblietavé tetovanie Moje trblietavé teto...";MWAAS6Q;-2,94;245,42;314567986908229
1237947207;2025-08-22;22:38:44;"Cancel net commission order MX8US6Q/314567986898519 Bábika Dora The Explorer 30 cm";MX8US6Q;7,80;253,22;314567986898519
1237947208;2025-08-22;22:38:44;"Cancel goods receipt order MX8US6Q/314567986898519 Bábika Dora The Explorer 30 cm";MX8US6Q;-59,97;193,25;314567986898519
1238473927;2025-08-24;17:20:43;"Release order MHF9UTQ/314567984259880 Elektronický dávkovač pre fľaše na vodu s priemerom ústia ø4-5 cm. edm";MHF9UTQ;-19,54;173,71;314567984259880
1240383436;2025-08-28;21:14:52;"Goods receipt order MZFB37Q/314567987274607 Vodítko pre psov Marvel Premium Blue";MZFB37Q;21,25;194,96;314567987274607
1240383437;2025-08-28;21:14:52;"Net commission order MZFB37Q/314567987274607 Vodítko pre psov Marvel Premium Blue";MZFB37Q;-2,98;191,98;314567987274607
1240885194;2025-08-30;07:08:34;"Goods receipt order MKU897Q/314567987345695 Exteriérová kamera Xiaomi IMILAB EC6, 2K, biela";MKU897Q;88,94;280,92;314567987345695
1240885195;2025-08-30;07:08:34;"Net commission order MKU897Q/314567987345695 Exteriérová kamera Xiaomi IMILAB EC6, 2K, biela";MKU897Q;-6,23;274,69;314567987345695
1242941125;2025-09-03;17:41:05;"Goods receipt order MYGLF7Q/314567987631205 Kaemingk Hojdacia sieť béžová prírodná 200 x 100 cm max. 120 kg - b...";MYGLF7Q;46,43;321,12;314567987631205
1242941126;2025-09-03;17:41:05;"Net commission order MYGLF7Q/314567987631205 Kaemingk Hojdacia sieť béžová prírodná 200 x 100 cm max. 120 kg - ...";MYGLF7Q;-6,50;314,62;314567987631205
1242998135;2025-09-03;20:25:39;"Goods receipt order MU3ZF7Q/314567987641208 Pelech pre domáce zvieratá Home ESPRIT prírodné prírodné vlákno 49 ...";MU3ZF7Q;60,79;375,41;314567987641208
1242998136;2025-09-03;20:25:39;"Net commission order MU3ZF7Q/314567987641208 Pelech pre domáce zvieratá Home ESPRIT prírodné prírodné vlákno 49...";MU3ZF7Q;-8,51;366,90;314567987641208
1243031128;2025-09-03;21:55:24;"Goods receipt order MGHPL7Q/314567987647328 TCL S S55H, 2.1 kanály/kanálov, 110 W, DTS Virtual:X, DTS:X, Dolby ...";MGHPL7Q;151,35;518,25;314567987647328
1243031129;2025-09-03;21:55:24;"Net commission order MGHPL7Q/314567987647328 TCL S S55H, 2.1 kanály/kanálov, 110 W, DTS Virtual:X, DTS:X, Dolby...";MGHPL7Q;-10,59;507,66;314567987647328
1243036915;2025-09-03;22:13:21;"Goods receipt order MK49L7Q/314567987648420 Športová taška Moss Passion Farebná 48 x 33 x 21 cm";MK49L7Q;28,37;536,03;314567987648420
1243036916;2025-09-03;22:13:21;"Net commission order MK49L7Q/314567987648420 Športová taška Moss Passion Farebná 48 x 33 x 21 cm";MK49L7Q;-3,97;532,06;314567987648420
1243147560;2025-09-04;09:50:52;"Cancel net commission order MGHPL7Q/314567987647328 TCL S S55H, 2.1 kanály/kanálov, 110 W, DTS Virtual:X, DTS:X...";MGHPL7Q;10,59;542,65;314567987647328
1243147561;2025-09-04;09:50:52;"Cancel goods receipt order MGHPL7Q/314567987647328 TCL S S55H, 2.1 kanály/kanálov, 110 W, DTS Virtual:X, DTS:X,...";MGHPL7Q;-151,35;391,30;314567987647328
1244414470;2025-09-07;18:00:32;"Goods receipt order MQC1W7Q/314567987847833 Klietka INTER-ZOO G306ACTB kov plast - Značka: INTER-ZOO INTER-ZOO ...";MQC1W7Q;49,55;440,85;314567987847833
1244414471;2025-09-07;18:00:32;"Net commission order MQC1W7Q/314567987847833 Klietka INTER-ZOO G306ACTB kov plast - Značka: INTER-ZOO INTER-ZOO...";MQC1W7Q;-6,94;433,91;314567987847833
1244447731;2025-09-07;19:41:22;"Goods receipt order MH6QW7Q/314567987854029 Disney Princess - Podsedák Sao";MH6QW7Q;39,47;473,38;314567987854029
1244447732;2025-09-07;19:41:22;"Net commission order MH6QW7Q/314567987854029 Disney Princess - Podsedák Sao";MH6QW7Q;-5,13;468,25;314567987854029
1244517907;2025-09-07;23:26:13;"Goods receipt order M3UKW7Q/314567987867271 Vzduchový kompresný masážny prístroj na nohy Maspres InnovaGoods";M3UKW7Q;63,71;531,96;314567987867271
1244517908;2025-09-07;23:26:13;"Net commission order M3UKW7Q/314567987867271 Vzduchový kompresný masážny prístroj na nohy Maspres InnovaGoods";M3UKW7Q;-8,28;523,68;314567987867271
1245512149;2025-09-10;09:51:42;"Release order MP8DD6Q/314567986425934 Adaptér batérie 3xAA interný";MP8DD6Q;-25,43;498,25;314567986425934
1245750705;2025-09-10;17:18:04;"Goods receipt order MPWK1FQ/314567988017125 Integrovaný prenosný tréningový systém so sprievodcom cvičenia Gymp...";MPWK1FQ;70,59;568,84;314567988017125
1245750706;2025-09-10;17:18:04;"Net commission order MPWK1FQ/314567988017125 Integrovaný prenosný tréningový systém so sprievodcom cvičenia Gym...";MPWK1FQ;-9,88;558,96;314567988017125
1245997420;2025-09-11;11:21:55;"Release order MU7976Q/314567986775403 Batoh Minions Minionstatic Blau (26 x 34 x 11 cm)";MU7976Q;-21,34;537,62;314567986775403
1246015348;2025-09-11;11:53:38;"Release order MD76C6Q/314567986637216 Vileda Looper Náhrada 2 Ks 169837";MD76C6Q;-25,39;512,23;314567986637216
1246329754;2025-09-12;08:23:51;"Goods receipt order MQ6E3FQ/314567988098234 Jumbo GOULA 1110100496, Stolová hra, Učenie, 3 rok / roky, 15 min, ...";MQ6E3FQ;26,14;538,37;314567988098234
1246329755;2025-09-12;08:23:51;"Net commission order MQ6E3FQ/314567988098234 Jumbo GOULA 1110100496, Stolová hra, Učenie, 3 rok / roky, 15 min,...";MQ6E3FQ;-3,40;534,97;314567988098234
1246642784;2025-09-12;21:39:28;"Goods receipt order MWDRPFQ/314567988138807 Teaology Kombucha Tea Revitalizačný krém na tvár 50 ml";MWDRPFQ;33,82;568,79;314567988138807
1246642785;2025-09-12;21:39:28;"Net commission order MWDRPFQ/314567988138807 Teaology Kombucha Tea Revitalizačný krém na tvár 50 ml";MWDRPFQ;-4,40;564,39;314567988138807
1247346652;2025-09-15;08:08:46;"Cancel net commission order MWDRPFQ/314567988138807 Teaology Kombucha Tea Revitalizačný krém na tvár 50 ml";MWDRPFQ;4,40;568,79;314567988138807
1247346653;2025-09-15;08:08:46;"Cancel goods receipt order MWDRPFQ/314567988138807 Teaology Kombucha Tea Revitalizačný krém na tvár 50 ml";MWDRPFQ;-33,82;534,97;314567988138807
1247908005;2025-09-16;09:41:22;"Goods receipt order MTGEUFQ/314567988334075 JAKKS Pacific Rapunzel, Modelka, Žena, 3 rok / roky, Dievča, 812,8 ...";MTGEUFQ;114,80;649,77;314567988334075
1247908006;2025-09-16;09:41:22;"Net commission order MTGEUFQ/314567988334075 JAKKS Pacific Rapunzel, Modelka, Žena, 3 rok / roky, Dievča, 812,8...";MTGEUFQ;-14,92;634,85;314567988334075
1248020839;2025-09-16;12:52:34;"Release order MQCTS6Q/314567986896940 Madlo markízy Micel TLD06 White 200 cm vysoké";MQCTS6Q;-41,01;593,84;314567986896940
1248106110;2025-09-16;15:21:37;"Release order MU38L6Q/314567986849988 Goula 53170, 3 rok / roky, Drevo, Viacfarebný";MU38L6Q;-22,31;571,53;314567986849988
1248393926;2025-09-17;10:22:01;"Release order MWAAS6Q/314567986908229 Lisciani 100958 - Barbie trblietavé tetovanie Moje trblietavé tetovanie D...";MWAAS6Q;-19,64;551,89;314567986908229
1248500452;2025-09-17;13:22:33;"Release order MHFR76Q/314567986793547 Talchistine-Creme 50 ml";MHFR76Q;-18,59;533,30;314567986793547
1248575219;2025-09-17;15:37:12;"Goods receipt order MEXP7FQ/314567988415382 Kávové kapsule Delta Q 6254022";MEXP7FQ;27,62;560,92;314567988415382
1248575220;2025-09-17;15:37:12;"Net commission order MEXP7FQ/314567988415382 Kávové kapsule Delta Q 6254022";MEXP7FQ;-3,59;557,33;314567988415382
1249077805;2025-09-18;18:02:55;"Goods receipt order MYCCLFQ/314567988481127 Zosilňovač sluchu do ucha s príslušenstvom Hearzy InnovaGoods 2 jed...";MYCCLFQ;35,50;592,83;314567988481127
1249077806;2025-09-18;18:02:55;"Net commission order MYCCLFQ/314567988481127 Zosilňovač sluchu do ucha s príslušenstvom Hearzy InnovaGoods 2 je...";MYCCLFQ;-4,62;588,21;314567988481127
1249969218;2025-09-21;14:24:57;"Goods receipt order MLEH8FQ/314567988617463 Hunter - Nastaviteľné vodítko Freestyle 200 cm hnedé";MLEH8FQ;40,52;628,73;314567988617463
1249969219;2025-09-21;14:24:57;"Net commission order MLEH8FQ/314567988617463 Hunter - Nastaviteľné vodítko Freestyle 200 cm hnedé";MLEH8FQ;-5,67;623,06;314567988617463
1250124937;2025-09-21;21:24:02;"Goods receipt order M561RFQ/314567988646641 Harry Potter písanie set Luna Lovegood";M561RFQ;20,35;643,41;314567988646641
1250124938;2025-09-21;21:24:02;"Net commission order M561RFQ/314567988646641 Harry Potter písanie set Luna Lovegood";M561RFQ;-2,85;640,56;314567988646641
1250373946;2025-09-22;12:58:13;"Goods receipt order M9ZZRFQ/314567988674882 Lip Smacker Frozen Kozmetická taška pre deti Darčeková sada s viac ...";M9ZZRFQ;46,80;687,36;314567988674882
1250373947;2025-09-22;12:58:13;"Net commission order M9ZZRFQ/314567988674882 Lip Smacker Frozen Kozmetická taška pre deti Darčeková sada s viac...";M9ZZRFQ;-6,08;681,28;314567988674882
1250653170;2025-09-23;05:47:17;"Cancel net commission order M9ZZRFQ/314567988674882 Lip Smacker Frozen Kozmetická taška pre deti Darčeková sada...";M9ZZRFQ;6,08;687,36;314567988674882
1250653171;2025-09-23;05:47:17;"Cancel goods receipt order M9ZZRFQ/314567988674882 Lip Smacker Frozen Kozmetická taška pre deti Darčeková sada ...";M9ZZRFQ;-46,80;640,56;314567988674882
1250725036;2025-09-23;09:52:03;"Release order MKU897Q/314567987345695 Exteriérová kamera Xiaomi IMILAB EC6, 2K, biela";MKU897Q;-82,71;557,85;314567987345695
1251592135;2025-09-25;09:23:38;"Release order MZFB37Q/314567987274607 Vodítko pre psov Marvel Premium Blue";MZFB37Q;-18,27;539,58;314567987274607
1251622913;2025-09-25;10:24:32;"Release order MU3ZF7Q/314567987641208 Pelech pre domáce zvieratá Home ESPRIT prírodné prírodné vlákno 49 x 49 x...";MU3ZF7Q;-52,28;487,30;314567987641208
1251622946;2025-09-25;10:24:33;"Release order MK49L7Q/314567987648420 Športová taška Moss Passion Farebná 48 x 33 x 21 cm";MK49L7Q;-24,40;462,90;314567987648420
1251792089;2025-09-25;15:37:48;"Goods receipt order MBW34LQ/314567988862967 Livall MT1 Neo, Polovičná prilba, Tvrdá konštrukcia, Lesk";MBW34LQ;107,68;570,58;314567988862967
1251792090;2025-09-25;15:37:48;"Net commission order MBW34LQ/314567988862967 Livall MT1 Neo, Polovičná prilba, Tvrdá konštrukcia, Lesk";MBW34LQ;-14,00;556,58;314567988862967
1252026658;2025-09-26;09:44:59;"Goods receipt order MKWCDLQ/314567988899816 JBL Tune 510, Bezdrôtový, Hudba, 20 - 20000 Hz, 160 g, Slúchadlá, Ruže";MKWCDLQ;63,43;620,01;314567988899816
1252026659;2025-09-26;09:44:59;"Net commission order MKWCDLQ/314567988899816 JBL Tune 510, Bezdrôtový, Hudba, 20 - 20000 Hz, 160 g, Slúchadlá, ...";MKWCDLQ;-8,25;611,76;314567988899816
1252091296;2025-09-26;11:52:17;"Release order MQC1W7Q/314567987847833 Klietka INTER-ZOO G306ACTB kov plast - Značka: INTER-ZOO INTER-ZOO - EAN:...";MQC1W7Q;-42,61;569,15;314567987847833
1252275179;2025-09-26;19:47:58;"Goods receipt order MD8T3LQ/314567988931094 EZVIZ H8c Pro 4K Dome IP bezpečnostná kamera Vonkajšia 3840 x 2160 ...";MD8T3LQ;64,40;633,55;314567988931094
1252275180;2025-09-26;19:47:58;"Net commission order MD8T3LQ/314567988931094 EZVIZ H8c Pro 4K Dome IP bezpečnostná kamera Vonkajšia 3840 x 2160...";MD8T3LQ;-4,51;629,04;314567988931094
1253846573;2025-09-30;22:18:37;"Goods receipt order MD6CULQ/314567989168432 Energizer E242S+ - Telefón 512MB RAM 4GB 2,4 4G LTE Dual SIM EU (č...";MD6CULQ;58,40;687,44;314567989168432
1253846574;2025-09-30;22:18:38;"Net commission order MD6CULQ/314567989168432 Energizer E242S+ - Telefón 512MB RAM 4GB 2,4 4G LTE Dual SIM EU (...";MD6CULQ;-4,09;683,35;314567989168432
1253875876;2025-09-30;23:18:52;"Cancel net commission order MD6CULQ/314567989168432 Energizer E242S+ - Telefón 512MB RAM 4GB 2,4 4G LTE Dual S...";MD6CULQ;4,09;687,44;314567989168432
1253875877;2025-09-30;23:18:52;"Cancel goods receipt order MD6CULQ/314567989168432 Energizer E242S+ - Telefón 512MB RAM 4GB 2,4 4G LTE Dual SI...";MD6CULQ;-58,40;629,04;314567989168432
1254024086;2025-10-01;11:22:18;"Release order MH6QW7Q/314567987854029 Disney Princess - Podsedák Sao";MH6QW7Q;-34,34;594,70;314567987854029
1254076725;2025-10-01;12:51:32;"Release order MYGLF7Q/314567987631205 Kaemingk Hojdacia sieť béžová prírodná 200 x 100 cm max. 120 kg - bavlna ...";MYGLF7Q;-39,93;554,77;314567987631205
1254076995;2025-10-01;12:51:47;"Release order M3UKW7Q/314567987867271 Vzduchový kompresný masážny prístroj na nohy Maspres InnovaGoods";M3UKW7Q;-55,43;499,34;314567987867271
1254318755;2025-10-01;22:22:50;"Release order MPWK1FQ/314567988017125 Integrovaný prenosný tréningový systém so sprievodcom cvičenia Gympak Max...";MPWK1FQ;-60,71;438,63;314567988017125
1256874237;2025-10-08;10:23:08;"Release order MQ6E3FQ/314567988098234 Jumbo GOULA 1110100496, Stolová hra, Učenie, 3 rok / roky, 15 min, 20 min...";MQ6E3FQ;-22,74;415,89;314567988098234
1257379325;2025-10-09;11:12:50;"Goods receipt order MUKWHGQ/314567989658719 Školský batoh Spongebob Stay Positive Blue White (32 x 38 x 12 cm)";MUKWHGQ;28,03;443,92;314567989658719
1257379326;2025-10-09;11:12:50;"Net commission order MUKWHGQ/314567989658719 Školský batoh Spongebob Stay Positive Blue White (32 x 38 x 12 cm)";MUKWHGQ;-3,92;440,00;314567989658719
1257930196;2025-10-10;15:54:49;"Release order MTGEUFQ/314567988334075 Rapunzel, Modelka, Žena, 3 rok / roky, Dievča, 812,8 mm, Béžová, Purpurová";MTGEUFQ;-99,88;340,12;314567988334075
1258771027;2025-10-13;08:12:32;"Goods receipt order MU9D5GQ/314567989872074 Spider-Man modrý klobúk a rukavice";MU9D5GQ;27,50;367,62;314567989872074
1258771028;2025-10-13;08:12:32;"Net commission order MU9D5GQ/314567989872074 Spider-Man modrý klobúk a rukavice";MU9D5GQ;-3,85;363,77;314567989872074
1259369157;2025-10-14;11:22:05;"Release order MLEH8FQ/314567988617463 Hunter - Nastaviteľné vodítko Freestyle 200 cm hnedé";MLEH8FQ;-34,85;328,92;314567988617463
1259387082;2025-10-14;11:53:01;"Release order MEXP7FQ/314567988415382 Kávové kapsule Delta Q 6254022";MEXP7FQ;-24,03;304,89;314567988415382
1259441435;2025-10-14;13:24:00;"Release order MYCCLFQ/314567988481127 Zosilňovač sluchu do ucha s príslušenstvom Hearzy InnovaGoods 2 jednotky";MYCCLFQ;-30,88;274,01;314567988481127
1260271579;2025-10-16;10:24:36;"Release order M561RFQ/314567988646641 Harry Potter písanie set Luna Lovegood";M561RFQ;-17,50;256,51;314567988646641
1262283122;2025-10-21;10:24:31;"Release order MBW34LQ/314567988862967 Livall MT1 Neo, Polovičná prilba, Tvrdá konštrukcia, Lesk";MBW34LQ;-93,68;162,83;314567988862967
1262403557;2025-10-21;13:53:05;"Release order MD8T3LQ/314567988931094 EZVIZ H8c Pro 2K, IP bezpečnostná kamera, Vonkajší, Bezdrôtový, 0,5 lm, C...";MD8T3LQ;-59,89;102,94;314567988931094
1263177078;2025-10-23;09:24:01;"Release order MKWCDLQ/314567988899816 JBL Tune 510, Bezdrôtový, Hudba, 20 - 20000 Hz, 160 g, Slúchadlá, Ruže";MKWCDLQ;-55,18;47,76;314567988899816
1264539968;2025-10-26;16:31:18;"Goods receipt order M34AQSQ/314567990694514 Carrera Disney Pixar Cars 1:50";M34AQSQ;61,14;108,90;314567990694514
1264539969;2025-10-26;16:31:18;"Net commission order M34AQSQ/314567990694514 Carrera Disney Pixar Cars 1:50";M34AQSQ;-7,95;100,95;314567990694514
