"Id Booking";Datum;Uhrzeit;Buchungstext;Bestellnummer;Betrag;Saldo;id_order_unit
1225117941;2025-07-25;10:44:15;"Cancel net commission order MHWFEUQ/314567985107955 Tresor Micel CFC09 M13400 Blau Stahl 30 x 24 x 9 cm";MHWFEUQ;70,02;3603,16;314567985107955
1225117942;2025-07-25;10:44:15;"Cancel goods receipt order MHWFEUQ/314567985107955 Tresor Micel CFC09 M13400 Blau Stahl 30 x 24 x 9 cm";MHWFEUQ;-1000,30;2602,86;314567985107955
1225416833;2025-07-25;22:21:50;"Goods receipt order MWGTFUQ/314567985190135 Mřížka EDM 45 x 35 cm zinek";MWGTFUQ;479,75;3082,61;314567985190135
1225416834;2025-07-25;22:21:50;"Net commission order MWGTFUQ/314567985190135 Mřížka EDM 45 x 35 cm zinek";MWGTFUQ;-67,17;3015,44;314567985190135
1225723481;2025-07-26;20:17:00;"Cancel net commission order MWGTFUQ/314567985190135 Mřížka EDM 45 x 35 cm zinek";MWGTFUQ;67,17;3082,61;314567985190135
1225723482;2025-07-26;20:17:00;"Cancel goods receipt order MWGTFUQ/314567985190135 Mřížka EDM 45 x 35 cm zinek";MWGTFUQ;-479,75;2602,86;314567985190135
1226979054;2025-07-29;14:22:57;"Release order M5Q8DTQ/314567984015067 Marbueno sklápěcí hliníkový slunečník sortiment pláž a bazén 51X54X37cm 1...";M5Q8DTQ;-434,61;2168,25;314567984015067
1227373895;2025-07-30;11:52:28;"Release order MWXRPTQ/314567984074566 Lexibook Budík s 3D figurkou Super Mario";MWXRPTQ;-979,52;1188,73;314567984074566
1238073349;2025-08-23;12:31:56;"Goods receipt order MR1CA6Q/314567986954240 Thermacare Multi Porpose Muscle Heatswraps 3 jednotky";MR1CA6Q;544,03;1732,76;314567986954240
1238073350;2025-08-23;12:31:56;"Net commission order MR1CA6Q/314567986954240 Thermacare Multi Porpose Muscle Heatswraps 3 jednotky";MR1CA6Q;-70,72;1662,04;314567986954240
1238473975;2025-08-24;17:20:50;"Release order MP1QWTQ/314567984606136 Bestway Duschzelt Station Port 110 x 110 x 190 cm";MP1QWTQ;-1188,73;473,31;314567984606136
1239065422;2025-08-25;21:49:24;"Goods receipt order M7PGY6Q/314567987106538 InnovaGoods Osvětlené zrcadlo na líčení, koupelnové zrcadlo s 360° ...";M7PGY6Q;941,05;1414,36;314567987106538
1239065423;2025-08-25;21:49:24;"Net commission order M7PGY6Q/314567987106538 InnovaGoods Osvětlené zrcadlo na líčení, koupelnové zrcadlo s 360°...";M7PGY6Q;-122,34;1292,02;314567987106538
1242639681;2025-09-03;08:15:55;"Goods receipt order M4W777Q/314567987599392 Lupa Home ESPRIT křišťálová ocel kost 8 x 8 x 30 cm";M4W777Q;1029,97;2321,99;314567987599392
1242639682;2025-09-03;08:15:55;"Net commission order M4W777Q/314567987599392 Lupa Home ESPRIT křišťálová ocel kost 8 x 8 x 30 cm";M4W777Q;-144,20;2177,79;314567987599392
1242692325;2025-09-03;09:54:34;"Goods receipt order MP7A77Q/314567987605622 Hořák Imex el Zorro 49 x 25 x 17 cm Koš na pelety";MP7A77Q;1909,03;4086,82;314567987605622
1242692326;2025-09-03;09:54:34;"Net commission order MP7A77Q/314567987605622 Hořák Imex el Zorro 49 x 25 x 17 cm Koš na pelety";MP7A77Q;-267,26;3819,56;314567987605622
1243420808;2025-09-04;19:15:46;"Goods receipt order M1PAG7Q/314567987694375 Reproduktor k notebooku iggual IGG316993 černý 3 W";M1PAG7Q;494,93;4314,49;314567987694375
1243420809;2025-09-04;19:15:46;"Net commission order M1PAG7Q/314567987694375 Reproduktor k notebooku iggual IGG316993 černý 3 W";M1PAG7Q;-34,65;4279,84;314567987694375
1244028865;2025-09-06;12:17:10;"Goods receipt order MABSA7Q/314567987780445 Aigner X-Limited toaletní voda unisex 125 ml";MABSA7Q;1202,48;5482,32;314567987780445
1244028866;2025-09-06;12:17:10;"Net commission order MABSA7Q/314567987780445 Aigner X-Limited toaletní voda unisex 125 ml";MABSA7Q;-120,25;5362,07;314567987780445
1246904461;2025-09-13;19:23:12;"Release order MR1CA6Q/314567986954240 Thermacare Multi Porpose Muscle Heatswraps 3 jednotky";MR1CA6Q;-473,31;4888,76;314567986954240
1247453388;2025-09-15;10:56:35;"Goods receipt order MPUBCFQ/314567988270641 DC Comics ponožky 3-pack Joker 38-45";MPUBCFQ;551,62;5440,38;314567988270641
1247453389;2025-09-15;10:56:35;"Net commission order MPUBCFQ/314567988270641 DC Comics ponožky 3-pack Joker 38-45";MPUBCFQ;-77,23;5363,15;314567988270641
1247537878;2025-09-15;13:05:57;"Goods receipt order MRRLCFQ/314567988279897 Šálek na kávu s podšálkem Trianon 220 ml bílý";MRRLCFQ;800,31;6163,46;314567988279897
1247537879;2025-09-15;13:05:57;"Net commission order MRRLCFQ/314567988279897 Šálek na kávu s podšálkem Trianon 220 ml bílý";MRRLCFQ;-112,04;6051,42;314567988279897
1248928425;2025-09-18;12:52:11;"Release order M7PGY6Q/314567987106538 InnovaGoods Osvětlené zrcadlo na líčení, koupelnové zrcadlo s 360° výhled...";M7PGY6Q;-818,71;5232,71;314567987106538
1248985101;2025-09-18;14:23:22;"Goods receipt order M76ZFFQ/314567988469497 Sáček na stavební kostky 150 ks";M76ZFFQ;1072,51;6305,22;314567988469497
1248985102;2025-09-18;14:23:22;"Net commission order M76ZFFQ/314567988469497 Sáček na stavební kostky 150 ks";M76ZFFQ;-139,43;6165,79;314567988469497
1249130482;2025-09-18;20:53:45;"Goods receipt order M5CSLFQ/314567988490508 Pilot - Míčky Pilot Super Grip M Blue | 12 kusů";M5CSLFQ;510,88;6676,67;314567988490508
1249130483;2025-09-18;20:53:45;"Net commission order M5CSLFQ/314567988490508 Pilot - Míčky Pilot Super Grip M Blue | 12 kusů";M5CSLFQ;-71,52;6605,15;314567988490508
1249487098;2025-09-19;18:27:36;"Goods receipt order M31PSFQ/314567988535627 RADIANT SMARTWATCH WATCHES Mod. RAS10502";M31PSFQ;954,90;7560,05;314567988535627
1249487099;2025-09-19;18:27:36;"Net commission order M31PSFQ/314567988535627 RADIANT SMARTWATCH WATCHES Mod. RAS10502";M31PSFQ;-133,69;7426,36;314567988535627
1250923809;2025-09-23;15:58:47;"Goods receipt order M4ECYFQ/314567988746563 Vitrokitchen QP601B, 21000 W, 1527 g/h, 60 cm, Černá, Oranžová, 280...";M4ECYFQ;2264,95;9691,31;314567988746563
1250923810;2025-09-23;15:58:47;"Net commission order M4ECYFQ/314567988746563 Vitrokitchen QP601B, 21000 W, 1527 g/h, 60 cm, Černá, Oranžová, 28...";M4ECYFQ;-317,09;9374,22;314567988746563
1251056367;2025-09-23;22:02:34;"Cancel net commission order M4ECYFQ/314567988746563 Vitrokitchen QP601B, 21000 W, 1527 g/h, 60 cm, Černá, Oranž...";M4ECYFQ;317,09;9691,31;314567988746563
1251056368;2025-09-23;22:02:34;"Cancel goods receipt order M4ECYFQ/314567988746563 Vitrokitchen QP601B, 21000 W, 1527 g/h, 60 cm, Černá, Oranžo...";M4ECYFQ;-2264,95;7426,36;314567988746563
1251150931;2025-09-24;09:24:00;"Release order M4W777Q/314567987599392 Lupa Home ESPRIT křišťálová ocel kost 8 x 8 x 30 cm";M4W777Q;-885,77;6540,59;314567987599392
1251203879;2025-09-24;11:12:51;"Goods receipt order MG38ZFQ/314567988788376 AKTIVE 53879 - Obdélníkový slunečník na balkon";MG38ZFQ;1028,51;7569,10;314567988788376
1251203880;2025-09-24;11:12:51;"Net commission order MG38ZFQ/314567988788376 AKTIVE 53879 - Obdélníkový slunečník na balkon";MG38ZFQ;-143,99;7425,11;314567988788376
1251366973;2025-09-24;16:02:43;"Goods receipt order M1HBHLQ/314567988805006 MARK ADLER Junior 4.5 Pink | Nastavitelná otočná židle pro děti a m...";M1HBHLQ;3482,72;10907,83;314567988805006
1251366974;2025-09-24;16:02:43;"Net commission order M1HBHLQ/314567988805006 MARK ADLER Junior 4.5 Pink | Nastavitelná otočná židle pro děti a ...";M1HBHLQ;-452,75;10455,08;314567988805006
1251427572;2025-09-24;18:33:40;"Goods receipt order MT6LHLQ/314567988814721 BRA A121466, Kulatý, Pánev na omeletu, Černá, Hliník, Plyn, Indukčn...";MT6LHLQ;1374,44;11829,52;314567988814721
1251427573;2025-09-24;18:33:40;"Net commission order MT6LHLQ/314567988814721 BRA A121466, Kulatý, Pánev na omeletu, Černá, Hliník, Plyn, Indukč...";MT6LHLQ;-192,42;11637,10;314567988814721
1251482472;2025-09-24;21:18:04;"Goods receipt order MK1ZHLQ/314567988824778 Sonický reproduktor Bluetooth s LED světly 15 cm";MK1ZHLQ;536,72;12173,82;314567988824778
1251482473;2025-09-24;21:18:04;"Net commission order MK1ZHLQ/314567988824778 Sonický reproduktor Bluetooth s LED světly 15 cm";MK1ZHLQ;-37,57;12136,25;314567988824778
1251541088;2025-09-25;06:28:01;"Cancel net commission order M1HBHLQ/314567988805006 MARK ADLER Junior 4.5 Pink | Nastavitelná otočná židle pro ...";M1HBHLQ;452,75;12589,00;314567988805006
1251541089;2025-09-25;06:28:01;"Cancel goods receipt order M1HBHLQ/314567988805006 MARK ADLER Junior 4.5 Pink | Nastavitelná otočná židle pro d...";M1HBHLQ;-3482,72;9106,28;314567988805006
1251592357;2025-09-25;09:24:04;"Release order MP7A77Q/314567987605622 Hořák Imex el Zorro 49 x 25 x 17 cm Koš na pelety";MP7A77Q;-1641,77;7464,51;314567987605622
1251797936;2025-09-25;15:51:42;"Goods receipt order M4GP4LQ/314567988863898 Panenka Maria 987 105 cm (105 cm)";M4GP4LQ;1194,44;8658,95;314567988863898
1251797937;2025-09-25;15:51:42;"Net commission order M4GP4LQ/314567988863898 Panenka Maria 987 105 cm (105 cm)";M4GP4LQ;-155,28;8503,67;314567988863898
1252298220;2025-09-26;21:18:26;"Goods receipt order MSHF3LQ/314567988935327 INTER-ZOO Frodo + plast černá 780x480x800";MSHF3LQ;1891,17;10394,84;314567988935327
1252298221;2025-09-26;21:18:26;"Net commission order MSHF3LQ/314567988935327 INTER-ZOO Frodo + plast černá 780x480x800";MSHF3LQ;-264,76;10130,08;314567988935327
1252310374;2025-09-26;22:10:14;"Cancel net commission order MSHF3LQ/314567988935327 INTER-ZOO Frodo + plast černá 780x480x800";MSHF3LQ;264,76;10394,84;314567988935327
1252310375;2025-09-26;22:10:14;"Cancel goods receipt order MSHF3LQ/314567988935327 INTER-ZOO Frodo + plast černá 780x480x800";MSHF3LQ;-1891,17;8503,67;314567988935327
1252677941;2025-09-28;11:02:05;"Goods receipt order M56K9LQ/314567988998671 luminarc trianon černý skleněný talíř (ø 24,5 cm) (24 kusů)";M56K9LQ;1541,48;10045,15;314567988998671
1252677942;2025-09-28;11:02:05;"Net commission order M56K9LQ/314567988998671 luminarc trianon černý skleněný talíř (ø 24,5 cm) (24 kusů)";M56K9LQ;-215,81;9829,34;314567988998671
1253006119;2025-09-29;09:01:16;"Cancel net commission order M56K9LQ/314567988998671 luminarc trianon černý skleněný talíř (ø 24,5 cm) (24 kusů)";M56K9LQ;215,81;10045,15;314567988998671
1253006120;2025-09-29;09:01:16;"Cancel goods receipt order M56K9LQ/314567988998671 luminarc trianon černý skleněný talíř (ø 24,5 cm) (24 kusů)";M56K9LQ;-1541,48;8503,67;314567988998671
1253427694;2025-09-30;07:12:43;"Goods receipt order M9Z6CLQ/314567989112412 Tutu sukně s doplňky - Gabby Doll ́s House";M9Z6CLQ;460,52;8964,19;314567989112412
1253427695;2025-09-30;07:12:43;"Net commission order M9Z6CLQ/314567989112412 Tutu sukně s doplňky - Gabby Doll ́s House";M9Z6CLQ;-59,87;8904,32;314567989112412
1253579341;2025-09-30;12:21:51;"Release order M1PAG7Q/314567987694375 Reproduktor k notebooku iggual IGG316993 černý 3 W";M1PAG7Q;-460,28;8444,04;314567987694375
1253864908;2025-09-30;23:02:15;"Cancel net commission order M9Z6CLQ/314567989112412 Tutu sukně s doplňky - Gabby Doll ́s House";M9Z6CLQ;59,87;8503,91;314567989112412
1253864909;2025-09-30;23:02:15;"Cancel goods receipt order M9Z6CLQ/314567989112412 Tutu sukně s doplňky - Gabby Doll ́s House";M9Z6CLQ;-460,52;8043,39;314567989112412
1254075166;2025-10-01;12:47:48;"Goods receipt order MDZ3ELQ/314567989192753 Kávové kapsle Delta Q 6254022";MDZ3ELQ;704,64;8748,03;314567989192753
1254075167;2025-10-01;12:47:48;"Net commission order MDZ3ELQ/314567989192753 Kávové kapsle Delta Q 6254022";MDZ3ELQ;-91,60;8656,43;314567989192753
1255776799;2025-10-06;01:51:27;"Goods receipt order M44H8LQ/314567989451935 Kompaktní masážní přístroj Shiatsu Shissage InnovaGoods";M44H8LQ;836,42;9492,85;314567989451935
1255776800;2025-10-06;01:51:27;"Net commission order M44H8LQ/314567989451935 Kompaktní masážní přístroj Shiatsu Shissage InnovaGoods";M44H8LQ;-108,73;9384,12;314567989451935
1256112196;2025-10-06;17:05:30;"Goods receipt order M81PRLQ/314567989488476 Bidasoa Ikonic bílý keramický plochý talíř 20,2 x 19,7 cm (6 kusů) ...";M81PRLQ;1017,02;10401,14;314567989488476
1256112197;2025-10-06;17:05:30;"Net commission order M81PRLQ/314567989488476 Bidasoa Ikonic bílý keramický plochý talíř 20,2 x 19,7 cm (6 kusů)...";M81PRLQ;-142,38;10258,76;314567989488476
1256167559;2025-10-06;19:22:30;"Cancel net commission order M81PRLQ/314567989488476 Bidasoa Ikonic bílý keramický plochý talíř 20,2 x 19,7 cm (...";M81PRLQ;142,38;10401,14;314567989488476
1256167560;2025-10-06;19:22:30;"Cancel goods receipt order M81PRLQ/314567989488476 Bidasoa Ikonic bílý keramický plochý talíř 20,2 x 19,7 cm (6...";M81PRLQ;-1017,02;9384,12;314567989488476
1256753352;2025-10-07;22:37:00;"Goods receipt order MEUPYLQ/314567989578681 Gril přenosný aktivní kruhový bez kouře černý nerezový železný 34 x...";MEUPYLQ;1613,93;10998,05;314567989578681
1256753353;2025-10-07;22:37:00;"Net commission order MEUPYLQ/314567989578681 Gril přenosný aktivní kruhový bez kouře černý nerezový železný 34 ...";MEUPYLQ;-225,95;10772,10;314567989578681
1257352118;2025-10-09;10:23:38;"Release order MRRLCFQ/314567988279897 Šálek na kávu s podšálkem Trianon 220 ml bílý";MRRLCFQ;-688,27;10083,83;314567988279897
1257662584;2025-10-09;22:24:47;"Release order M76ZFFQ/314567988469497 Sáček na stavební kostky 150 ks";M76ZFFQ;-933,08;9150,75;314567988469497
1257704896;2025-10-10;07:08:59;"Goods receipt order M8FC4GQ/314567989703076 medisana MC 825 Shiatsu-Akupressur Massageauflage";M8FC4GQ;4863,86;14014,61;314567989703076
1257704897;2025-10-10;07:08:59;"Net commission order M8FC4GQ/314567989703076 medisana MC 825 Shiatsu-Akupressur Massageauflage";M8FC4GQ;-632,30;13382,31;314567989703076
1257801866;2025-10-10;11:23:08;"Goods receipt order MGUK4GQ/314567989714441 Tristar KA-5216 Keramické topidlo 2000 W bílé";MGUK4GQ;1772,47;15154,78;314567989714441
1257801867;2025-10-10;11:23:08;"Net commission order MGUK4GQ/314567989714441 Tristar KA-5216 Keramické topidlo 2000 W bílé";MGUK4GQ;-230,42;14924,36;314567989714441
1257802279;2025-10-10;11:23:26;"Release order MPUBCFQ/314567988270641 DC Comics ponožky 3-pack Joker 38-45";MPUBCFQ;-474,39;14449,97;314567988270641
1258642844;2025-10-12;20:04:04;"Goods receipt order MACTQGQ/314567989851668 JBL JR310, Kabel, Hudba, 20 - 20000 Hz, 112 g, Sluchátka s mikrofon...";MACTQGQ;958,60;15408,57;314567989851668
1258642845;2025-10-12;20:04:04;"Net commission order MACTQGQ/314567989851668 JBL JR310, Kabel, Hudba, 20 - 20000 Hz, 112 g, Sluchátka s mikrofo...";MACTQGQ;-124,62;15283,95;314567989851668
1258830533;2025-10-13;10:01:48;"Goods receipt order MRE55GQ/314567989877944 Eucerin Dermopure Oil Control Corrector Stick 2,5g";MRE55GQ;750,65;16034,60;314567989877944
1258830534;2025-10-13;10:01:48;"Net commission order MRE55GQ/314567989877944 Eucerin Dermopure Oil Control Corrector Stick 2,5g";MRE55GQ;-97,58;15937,02;314567989877944
1259337657;2025-10-14;10:23:55;"Cancel net commission order MRE55GQ/314567989877944 Eucerin Dermopure Oil Control Corrector Stick 2,5g";MRE55GQ;97,58;16034,60;314567989877944
1259337659;2025-10-14;10:23:55;"Cancel goods receipt order MRE55GQ/314567989877944 Eucerin Dermopure Oil Control Corrector Stick 2,5g";MRE55GQ;-750,65;15283,95;314567989877944
1259821148;2025-10-15;10:53:17;"Release order M5CSLFQ/314567988490508 Pilot - Míčky Pilot Super Grip M Blue | 12 kusů";M5CSLFQ;-439,36;14844,59;314567988490508
1260481514;2025-10-16;16:55:17;"Goods receipt order M9E67GQ/314567990095600 Carrera Carrera 3001/S 6X4/HA";M9E67GQ;1850,23;16694,82;314567990095600
1260481515;2025-10-16;16:55:17;"Net commission order M9E67GQ/314567990095600 Carrera Carrera 3001/S 6X4/HA";M9E67GQ;-259,03;16435,79;314567990095600
1260597607;2025-10-16;22:29:35;"Release order M4GP4LQ/314567988863898 Puppe Maria (105 cm)";M4GP4LQ;-1039,16;15396,63;314567988863898
1261045939;2025-10-18;09:54:25;"Release order MABSA7Q/314567987780445 Aigner X-Limited toaletní voda unisex 125 ml";MABSA7Q;-1082,23;14314,40;314567987780445
1261738544;2025-10-20;08:53:39;"Release order MK1ZHLQ/314567988824778 Sonický reproduktor Bluetooth s LED světly 15 cm";MK1ZHLQ;-499,15;13815,25;314567988824778
1261808439;2025-10-20;10:54:27;"Release order MG38ZFQ/314567988788376 AKTIVE 53879 - Obdélníkový slunečník na balkon";MG38ZFQ;-884,52;12930,73;314567988788376
1262850204;2025-10-22;13:23:28;"Release order MT6LHLQ/314567988814721 BRA A121466, Kulatý, Pánev na omeletu, Černá, Hliník, Plyn, Indukční, 20 cm";MT6LHLQ;-1182,02;11748,71;314567988814721
1262862407;2025-10-22;13:37:47;"Goods receipt order MCUBZGQ/314567990446014 CLEMENTONI - Kouzelnický adventní kalendář - 24 dní: 24 kouzelnický...";MCUBZGQ;1294,37;13043,08;314567990446014
1262862408;2025-10-22;13:37:47;"Net commission order MCUBZGQ/314567990446014 CLEMENTONI - Kouzelnický adventní kalendář - 24 dní: 24 kouzelnick...";MCUBZGQ;-168,27;12874,81;314567990446014
1263020498;2025-10-22;19:22:23;"Goods receipt order MYBHHSQ/314567990466208 BABY EINSTEIN hračka do postýlky Dudlík Sea Dreams, 11058";MYBHHSQ;1783,50;14658,31;314567990466208
1263020499;2025-10-22;19:22:23;"Net commission order MYBHHSQ/314567990466208 BABY EINSTEIN hračka do postýlky Dudlík Sea Dreams, 11058";MYBHHSQ;-231,86;14426,45;314567990466208
1263459923;2025-10-23;18:23:15;"Release order M31PSFQ/314567988535627 RADIANT SMARTWATCH WATCHES Mod. RAS10502";M31PSFQ;-821,21;13605,24;314567988535627
