id_offer,ean,locale,category,title,short_description,description,manufacturer,picture_1,picture_2,picture_3,picture_4,price_cs,quantity,condition,length,width,height,weight,content_volume,currency,handling_time,delivery_time_max,delivery_time_min
M0608919,4011905650333,pl-PL,Gardening & DIY,Płaszcz dla psa Trixie Niebieski XS,"Jeśli szukasz trendów na rynku, prezentujemy <b>Płaszcz dla psa Trixie Niebieski XS</b>!<br><br><ul><li>Zwierzę domowe: Pies</li><li>Rodzaj: Płaszcz d","Jeśli szukasz trendów na rynku, prezentujemy <b>Płaszcz dla psa Trixie Niebieski XS</b>!<br><br><ul><li>Zwierzę domowe: Pies</li><li>Rodzaj: Płaszcz dla psa</li><li>Kolor: Niebieski</li><li>Materiał: Poliester</li><li>Rozmiar: XS</li><li>Rodzaj zapięcia: Taśma</li><li>Pomiar szyi: 32 cm</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/4011905650333_M0608919_P00.jpg,https://cdnbigbuy.com/images/4011905650333_M0608919_P130.jpg,https://cdnbigbuy.com/images/4011905650333_M0608919_P90.jpg,https://cdnbigbuy.com/images/4011905650333_M0608919_P50.jpg,135.74,25,NEW,36.0,41.0,35.0,0.16,51660.0,PLN,2,8,3
S0468402,6935364006600,pl-PL,Gardening & DIY,Punkt Dostępu Mercusys Halo H50G(2-pack) Biały 2 Sztuk,"Jeśli szukasz trendów na rynku, prezentujemy <b>Punkt Dostępu Mercusys Halo H50G(2-pack) Biały 2 Sztuk</b>!<br><br><p><b>Mercusys Halo H50G (2-pack)</","Jeśli szukasz trendów na rynku, prezentujemy <b>Punkt Dostępu Mercusys Halo H50G(2-pack) Biały 2 Sztuk</b>!<br><br><p><b>Mercusys Halo H50G (2-pack)</b> to zaawansowany <b>punkt dostępowy</b>, który oferuje wydajne i solidne rozwiązanie do poprawy zasięgu Wi-Fi w domu lub biurze dzięki technologii systemu mesh. Z kompaktową, stylową obudową w kolorze <b>białym</b> o wymiarach 88 mm wysokości, szerokości i głębokości, każda jednostka ma wbudowane anteny zapewniające stabilne połączenie i dyskretn",Pop Pulse Emporium,https://cdnbigbuy.com/images/6935364006600_I00.jpg,https://cdnbigbuy.com/images/6935364006600_S9116405_P50.jpg,https://cdnbigbuy.com/images/6935364006600_S9116405_P40.jpg,https://cdnbigbuy.com/images/6935364006600_S9116405_P30.jpg,409.98,5,NEW,22.7,21.4,16.2,0.86,7869.64,PLN,2,8,3
S71025261,8005125370979,pl-PL,Gardening & DIY,układanka puzzle Clementoni,"Dzieci zasługują na to co najlepsze, dlatego przedstawiamy Ci <b>układanka puzzle Clementoni</b>, idealny dla tych, którzy szukają produktów wysokiej ","Dzieci zasługują na to co najlepsze, dlatego przedstawiamy Ci <b>układanka puzzle Clementoni</b>, idealny dla tych, którzy szukają produktów wysokiej jakości dla dzieci! Zdobądź <b>Clementoni</b> w najlepszych cenach!<br><br><ul><li>Język: Francuski</li><li>Opakowania: original (sin abrir)</li><li>Baterie w zestawie: Nie</li><li>Zalecany Wiek: <ul><li>+ 14 lat</li><li>Dorosłych</li></ul></li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8005125370979_S71025261_P01.jpg,https://cdnbigbuy.com/images/8005125370979_S71025261_P41.jpg,https://cdnbigbuy.com/images/8005125370979_I21.jpg,https://cdnbigbuy.com/images/8005125370979_S71025261_P51.jpg,160.81,9,NEW,21.0,28.0,7.0,0.72,4116.0,PLN,2,8,3
S7930354,8033280490126,pl-PL,Gardening & DIY,Kurtka Wiatrówka Sparco Ciemnoniebieski,Wyposaż Twój pojazd w nowości! Kup<b>Kurtka Wiatrówka Sparco Ciemnoniebieski</b> nie zapomnij o żadnym szczególe!<br><br><ul><li>Płeć: Mężczyzna</li><,Wyposaż Twój pojazd w nowości! Kup<b>Kurtka Wiatrówka Sparco Ciemnoniebieski</b> nie zapomnij o żadnym szczególe!<br><br><ul><li>Płeć: Mężczyzna</li><li>Kolor: <ul><li>Ciemnoniebieski</li><li>Niebieski</li></ul></li><li>Zalecany Wiek: Dorosłych</li><li>Rodzaj: <ul><li>Kurtka sportowa</li><li>Przeciwwiatrowy</li></ul></li><li>Rozmiar: L</li><li>Właściwości: Można prać w pralce</li></ul>,Pop Pulse Emporium,https://cdnbigbuy.com/images/8033280490126_R00.jpg,https://cdnbigbuy.com/images/8033280490126_S37115847_P00.jpg,,,454.16,8,NEW,13.5,27.6,26.7,0.88,9948.42,PLN,2,8,3
S0246497,4711377384643,pl-PL,Gardening & DIY,Zewnętrzny Dysk Twardy MSI S78-440Q0R0-P83,"Jeśli szukasz trendów na rynku, prezentujemy <b>Zewnętrzny Dysk Twardy MSI S78-440Q0R0-P83</b>!<br><br><ul><li>Rodzaj: Zewnętrzny Dysk Twardy</li></ul","Jeśli szukasz trendów na rynku, prezentujemy <b>Zewnętrzny Dysk Twardy MSI S78-440Q0R0-P83</b>!<br><br><ul><li>Rodzaj: Zewnętrzny Dysk Twardy</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/4711377384643_R00.jpg,https://cdnbigbuy.com/images/4711377384643_R70.jpg,https://cdnbigbuy.com/images/4711377384643_R60.jpg,https://cdnbigbuy.com/images/4711377384643_R50.jpg,1183.98,4,NEW,12.0,6.0,2.0,0.3,144.0,PLN,2,8,3
S71024630,5056635618443,pl-PL,Gardening & DIY,Gra wideo na Switcha Just For Games LEGO PARTY!,"Jeśli szukasz trendów na rynku, prezentujemy <b>Gra wideo na Switcha Just For Games LEGO PARTY!</b>!<br><br><ul><li>Kompatybilny: Francja</li></ul>","Jeśli szukasz trendów na rynku, prezentujemy <b>Gra wideo na Switcha Just For Games LEGO PARTY!</b>!<br><br><ul><li>Kompatybilny: Francja</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/5056635618443_S71024630_P00.jpg,https://cdnbigbuy.com/images/5056635618443_R10.jpg,https://cdnbigbuy.com/images/5056635618443_S71024630_P30.jpg,https://cdnbigbuy.com/images/5056635618443_R20.jpg,338.09,5,NEW,10.5,17.0,1.2,0.07,214.2,PLN,2,8,3
M1206954,4016532208612,pl-PL,Gardening & DIY,Wklęsły smarownik UMETA 3405,Wyposaż Twój pojazd w nowości! Kup<b>Wklęsły smarownik UMETA 3405</b> nie zapomnij o żadnym szczególe!<br><br><ul><li>Sztuk: 25 Sztuk</li><li>Materiał,Wyposaż Twój pojazd w nowości! Kup<b>Wklęsły smarownik UMETA 3405</b> nie zapomnij o żadnym szczególe!<br><br><ul><li>Sztuk: 25 Sztuk</li><li>Materiał: Stal</li></ul>,Pop Pulse Emporium,https://cdnbigbuy.com/images/4016532208612_M1206954_P00.jpg,https://cdnbigbuy.com/images/4016532208612_M1206954_P10.jpg,,,99.68,5,NEW,6.0,12.0,10.0,0.3,720.0,PLN,2,8,3
S7611213,8447322000103,pl-PL,Gardening & DIY,Ceramiczny Grzejnik Ścienny Split Universal Blue 4022-UCPC9910-2 Biały,"Jeśli lubisz dbać o każdy szczegół swojego domu i śledzić najnowsze trendy w produktach, które ułatwią Ci życie, kupuj <b>Ceramiczny Grzejnik Ścienny ","Jeśli lubisz dbać o każdy szczegół swojego domu i śledzić najnowsze trendy w produktach, które ułatwią Ci życie, kupuj <b>Ceramiczny Grzejnik Ścienny Split Universal Blue 4022-UCPC9910-2 Biały</b> o najkorzystniejszej cenie.<br><br><ul><li>Kolor: Biały</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8447322000103_R00.jpg,https://cdnbigbuy.com/images/8447322000103_R80.jpg,https://cdnbigbuy.com/images/8447322000103_R40.jpg,https://cdnbigbuy.com/images/8447322000103_R50.jpg,497.3,10,NEW,38.3,21.9,39.1,2.52,32795.91,PLN,2,8,3
S0394187,4895173342929,pl-PL,Gardening & DIY,Zegarek Damski Ice 024746 (Ø 35 mm),"Jeśli szukasz trendów na rynku, prezentujemy <b>Zegarek Damski Ice 024746 (Ø 35 mm)</b>!<br><br><ul><li>Płeć: Kobieta</li><li>Dodatkowe oczka: Nie</li","Jeśli szukasz trendów na rynku, prezentujemy <b>Zegarek Damski Ice 024746 (Ø 35 mm)</b>!<br><br><ul><li>Płeć: Kobieta</li><li>Dodatkowe oczka: Nie</li><li>Typ zegarka: Zegarek na rękę</li><li>Materiał bransoletki: Stal nierdzewna</li><li>Materiał na obudowę zegarka: Stal nierdzewna</li><li>Rodzaj ruchu: Kwarc</li><li>Szkło: Minerał</li><li>Wodoszczelność: 10 atm</li><li>Zawiera: Zawiera etui lub pokrowiec marki</li><li>Rodzaj zapięcia: Zatrzask</li><li>Kolor tarczy: Czarny</li><li>Kolor pudełka ",Pop Pulse Emporium,https://cdnbigbuy.com/images/4895173342929_S0394187_P00.jpg,https://cdnbigbuy.com/images/4895173342929_R00.jpg,https://cdnbigbuy.com/images/90548_mandatory-watch0.jpg,,399.15,8,NEW,32.0,19.0,10.0,0.4,6080.0,PLN,2,8,3
S71016741,0074451999145,pl-PL,Gardening & DIY,śpiwór Ingenuity 6-18 miesięcy,"Jeśli szukasz trendów na rynku, prezentujemy <b>śpiwór Ingenuity 6-18 miesięcy</b>!","Jeśli szukasz trendów na rynku, prezentujemy <b>śpiwór Ingenuity 6-18 miesięcy</b>!",Pop Pulse Emporium,https://cdnbigbuy.com/images/0074451999145_S71016741_P00.jpg,https://cdnbigbuy.com/images/0074451999145_S71016741_P20.jpg,https://cdnbigbuy.com/images/0074451999145_S71016741_P30.jpg,https://cdnbigbuy.com/images/0074451999145_S71016741_P40.jpg,270.91,5,NEW,17.9,22.2,33.4,0.5,13272.49,PLN,2,8,3
S3060399,8424002185572,pl-PL,Gardening & DIY,Lampa stołowa Home ESPRIT Brązowy Różowy 15 W 220 V,"Jeśli szukasz trendów na rynku, prezentujemy <b>Lampa stołowa Home ESPRIT Brązowy Różowy 15 W 220 V</b>!<br><br><ul><li>Produkt wtykany: Tak</li><li>R","Jeśli szukasz trendów na rynku, prezentujemy <b>Lampa stołowa Home ESPRIT Brązowy Różowy 15 W 220 V</b>!<br><br><ul><li>Produkt wtykany: Tak</li><li>Rodzaj: Lampa stołowa</li><li>Rodzaj wtyczki: Gnizadko EU</li><li>Kolor: <ul><li>Brązowy</li><li>Różowy</li></ul></li><li>Materiał: <ul><li>Sól</li><li>Drewno akacjowe</li><li>Różowa sól himalajska</li></ul></li><li>Moc: 15 W</li><li>Design: <ul><li>Naturalny</li><li>Arabia</li></ul></li><li>Pokrywka: E14</li><li>Napięcie: 220 V</li><li>Zawiera: Żar",Pop Pulse Emporium,https://cdnbigbuy.com/images/8424002185572_S3060399_P40.jpg,https://cdnbigbuy.com/images/8424002185572_S3060399_P30.jpg,https://cdnbigbuy.com/images/8424002185572_S3060399_P50.jpg,https://cdnbigbuy.com/images/8424002185572_S3060399_P00.jpg,92.83,50,NEW,7.0,16.0,18.0,2.5,2016.0,PLN,2,8,3
S7140451,3519220049111,pl-PL,Gardening & DIY,Środek dezynfekujący Saniterpen 750 ml Spray,"Jeżeli dbasz o swoje zdrowie i szukasz produktów, które zapewnią Ci <b> ochronę i dobre samopoczucie </b>, kup <b>Środek dezynfekujący Saniterpen 750 ","Jeżeli dbasz o swoje zdrowie i szukasz produktów, które zapewnią Ci <b> ochronę i dobre samopoczucie </b>, kup <b>Środek dezynfekujący Saniterpen 750 ml Spray</b> oraz wiele innych <b>produktów marki Saniterpen</b> w najlepszej cenie!<br><br><p><b>Saniterpen DK</b> to <b>dezynfekujący środek owadobójczy</b> specjalnie opracowany do skutecznego zwalczania owadów latających i biegających obecnych w środowisku zwierząt domowych. Dostępny w <b>pojemności 750 ml</b> i gotowy do użycia, produkt ten of",Pop Pulse Emporium,https://cdnbigbuy.com/images/3519220049111_S7140451_P00.jpg,,,,205.71,2,NEW,11.6,9.6,25.0,0.64,2784.0,PLN,2,8,3
S9919910,6922794790810,pl-PL,Gardening & DIY,Klawiatura Bezprzewodowa i Myszka Vention KTZB0-ES Czarny,"Jeśli jesteś miłośnikiem <b>informatyki i elektroniki</b>, lubisz być na bieżąco z nowościami technologicznymi i nie umyka Ci żaden szczegół, kup <b>K","Jeśli jesteś miłośnikiem <b>informatyki i elektroniki</b>, lubisz być na bieżąco z nowościami technologicznymi i nie umyka Ci żaden szczegół, kup <b>Klawiatura Bezprzewodowa i Myszka Vention KTZB0-ES Czarny</b> po najlepszej cenie.<br><br><ul><li>Rodzaj: <ul><li>Klawiatura numeryczna</li><li>Klawiatura Bezprzewodowa i Myszka</li></ul></li><li>Kolor: Czarny</li><li>Rodzaj baterii: Baterie</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/6922794790810_S9919910_P00.jpg,,,,89.57,25,NEW,53.0,18.0,4.0,0.65,3816.0,PLN,2,8,3
S8906984,4899888817253,pl-PL,Gardening & DIY,Pluszak Colorbaby Poliester 20 x 25 x 20 cm (6 Sztuk),"Jeśli szukasz trendów na rynku, prezentujemy <b>Pluszak Colorbaby Poliester 20 x 25 x 20 cm (6 Sztuk)</b>!<br><br><ul><li>Rodzaj: Pluszak</li><li>Mate","Jeśli szukasz trendów na rynku, prezentujemy <b>Pluszak Colorbaby Poliester 20 x 25 x 20 cm (6 Sztuk)</b>!<br><br><ul><li>Rodzaj: Pluszak</li><li>Materiał: <ul><li>Poliester</li><li>Plusz</li><li>Materiał</li></ul></li><li>Sztuk: 6 Sztuk</li><li>Wymiary ok.: 20 x 25 x 20 cm</li><li>Kolor: Beżowy</li><li>Język: hiszpański</li><li>Liczba sztuk: 6 Części</li><li>Płeć: Dziecko</li><li>Zalecany Wiek: + 0 miesięcy</li><li>Design: <ul><li>Pies</li><li>Lasso</li><li>Manta</li></ul></li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/s8906984_p0_icon0.jpg,https://cdnbigbuy.com/images/S8906984_P30.jpg,https://cdnbigbuy.com/images/S8906984_P40.jpg,https://cdnbigbuy.com/images/S8906984_P00.jpg,293.83,25,NEW,45.5,60.0,22.0,3.04,60060.0,PLN,2,8,3
S7930377,5902934838894,pl-PL,Gardening & DIY,"urządzenie do gotowania ryżu Mesko MS 6411 Szary 1000 W 1,5 L","Jeżeli szukasz urządzeń dla domu w najlepszych cenach, nie przegap <b>urządzenie do gotowania ryżu Mesko MS 6411 Szary 1000 W 1,5 L</b> i szerokiego w","Jeżeli szukasz urządzeń dla domu w najlepszych cenach, nie przegap <b>urządzenie do gotowania ryżu Mesko MS 6411 Szary 1000 W 1,5 L</b> i szerokiego wyboru wysokiej jakości drobnych urządzeń AGD!<br><br><ul><li>Rodzaj: urządzenie do gotowania ryżu</li><li>Napięcie wejściowe AC: 220-240 V</li><li>Kolor: <ul><li>Czarny</li><li>Szary</li></ul></li><li>Średnica: 2,2 cm</li><li>Wysoki: 11 cm</li><li>Moc: 1000 W</li><li>Wydajność: 1,5 L</li><li>Zasilanie: Kabel elektryczny</li><li>Waga: 1,4 Kg</li></u",Pop Pulse Emporium,https://cdnbigbuy.com/images/5902934838894_S9138673_P00.jpg,https://cdnbigbuy.com/images/5902934838894_S7930377_P30.jpg,https://cdnbigbuy.com/images/5902934838894_S7930377_P20.jpg,https://cdnbigbuy.com/images/5902934838894_S7930377_P10.jpg,246.71,10,NEW,30.2,29.8,28.2,2.29,25378.87,PLN,2,8,3
S71019666,8712930023982,pl-PL,Gardening & DIY,Fotelik Samochodowy Safety 1st Szary ECE R129/04,"Jeśli szukasz trendów na rynku, prezentujemy <b>Fotelik Samochodowy Safety 1st Szary ECE R129/04</b>!<br><br><p><b>Podwyższane siedzisko samochodowe S","Jeśli szukasz trendów na rynku, prezentujemy <b>Fotelik Samochodowy Safety 1st Szary ECE R129/04</b>!<br><br><p><b>Podwyższane siedzisko samochodowe Safety 1st Disney© Star Plus i-Safe Stitch</b> to <b>fotelik samochodowy</b> przeznaczony dla dzieci z <b>grupy 3</b>, odpowiedni dla wieku około <b>6 do 10-12 lat</b> i maksymalnej wagi <b>36 kg</b>. Model ten łączy niezbędne bezpieczeństwo i komfort, zapewniając prawidłowe zabezpieczenie dziecka podczas jazdy samochodem, wyposażony w system wykorz",Pop Pulse Emporium,https://cdnbigbuy.com/images/8712930023982_S71019666_P00.jpg,https://cdnbigbuy.com/images/8712930023982_S71019666_P50.jpg,https://cdnbigbuy.com/images/8712930023982_S71019666_P10.jpg,https://cdnbigbuy.com/images/8712930023982_S71019666_P20.jpg,289.06,10,NEW,39.0,41.0,23.0,1.49,36777.0,PLN,2,8,3
