id_offer,ean,locale,category,title,short_description,description,manufacturer,picture_1,picture_2,picture_3,picture_4,price_cs,quantity,condition,length,width,height,weight,content_volume,currency,handling_time,delivery_time_max,delivery_time_min
S71004564,4059952678986,cs-CZ,Gardening & DIY,Domácí nářadí klíče BOSCH,"Pokud při zařizování vašeho domova kladete důraz na všelijaké detaily a chcete být průběžně informován o nejnovějších produktech, které vám usnadní ži","Pokud při zařizování vašeho domova kladete důraz na všelijaké detaily a chcete být průběžně informován o nejnovějších produktech, které vám usnadní život, nakupujte <b>Domácí nářadí klíče BOSCH</b> za tu nejlepší cenu.<br><br><ul><li>Barva: Modrý</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/4059952678986_S71004564_P00.jpg,https://cdnbigbuy.com/images/4059952678986_S71004564_P40.jpg,https://cdnbigbuy.com/images/4059952678986_S71004564_P10.jpg,https://cdnbigbuy.com/images/4059952678986_S71004564_P20.jpg,4627.55,2,NEW,35.56,43.94,10.41,3.58,16265.69,CZK,2,5,3
S55080500,0097855140876,cs-CZ,Gardening & DIY,Držák Logitech 939-001656,"Pokud se zajímáte o <b>počítače a elektronika</b>, rádi máte doma moderní vybavení a hlídáte si každý detail, kupte si <b>Držák Logitech 939-001656</b","Pokud se zajímáte o <b>počítače a elektronika</b>, rádi máte doma moderní vybavení a hlídáte si každý detail, kupte si <b>Držák Logitech 939-001656</b> za nejlepší ceny.<br><br><ul><li>Typ: <ul><li>Kamera/web kamera</li><li>Držák</li><li>pevný</li></ul></li><li>Kompatibilní: Logitech MeetUp</li><li>Barva: Černý</li><li>Montáž: Montáž na stěnu</li><li>Rok: 2018</li><li>Napětí: 230 V</li><li>Připojení: SATA</li><li>Typ instalace: Montáž na stěnu</li><li>Délka: 70 cm</li><li>Nápajecí Zdroj: AC</li>",Pop Pulse Emporium,https://cdnbigbuy.com/images/0097855140876_S5580500_P02.jpg,,,,4386.61,5,NEW,4.06,21.08,8.99,0.71,770.24,CZK,2,5,3
S91119530,4894947051791,cs-CZ,Gardening & DIY,"Chytré telefony Tecno 6,67"" MediaTek Helio G81 8 GB RAM 256 GB Bílý","Pokud se zajímáte o <b>počítače a elektronika</b>, rádi máte doma moderní vybavení a hlídáte si každý detail, kupte si <b>Chytré telefony Tecno 6,67"" ","Pokud se zajímáte o <b>počítače a elektronika</b>, rádi máte doma moderní vybavení a hlídáte si každý detail, kupte si <b>Chytré telefony Tecno 6,67"" MediaTek Helio G81 8 GB RAM 256 GB Bílý</b> za nejlepší ceny.<br><br><ul><li>Úhlopříčka obrazovky (cm): 16,9 cm</li><li>Zásuvný produkt: Ano</li><li>Typ: <ul><li>Chytré telefony</li><li>Dual SIM</li></ul></li><li>Typ zástrčky: Zástrčka EU</li><li>Rozlišení (px): 720 x 1600 px</li><li>Vlastnosti: <ul><li>Digitální čtečka otisků prstů</li><li>GPS</li",Pop Pulse Emporium,https://cdnbigbuy.com/images/4894947051791_S91119530_P00.jpg,https://cdnbigbuy.com/images/4894947051791_S91119530_P60.jpg,https://cdnbigbuy.com/images/4894947051791_S91119530_P70.jpg,https://cdnbigbuy.com/images/4894947051791_S91119530_P10.jpg,3457.08,5,NEW,5.0,9.5,19.7,0.42,935.75,CZK,2,5,3
S0390372,0196237506245,cs-CZ,Gardening & DIY,Dámská Taška Michael Kors Cara Modrý,"Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Dámská Taška Michael Kors Cara Modrý</b>!<br><br><ul><li>Typ: <ul><li>Taška</l","Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Dámská Taška Michael Kors Cara Modrý</b>!<br><br><ul><li>Typ: <ul><li>Taška</li><li>Dámská Taška</li></ul></li><li>Pohlaví: Dáma</li><li>Barva: Modrý</li><li>Materiál: Plátno</li><li>Typ zapínání: zip</li><li>Obsahuje: Obsahuje pouzdro nebo kryt značky</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/0196237506245_S0390372_P00.jpg,https://cdnbigbuy.com/images/0196237506245_S0390372_P10.jpg,https://cdnbigbuy.com/images/0196237506245_S0390372_P20.jpg,,3653.49,2,NEW,10.0,10.0,10.0,0.3,1000.0,CZK,2,5,3
S7204413,8013260649232,cs-CZ,Gardening & DIY,Pánské hodinky Lorenz 026981BB-N,"Pokud sledujete trendy v oblasti módy a doplňků, nakupujte <b>Pánské hodinky Lorenz 026981BB-N</b> za nejlepší ceny.<br><br><ul><li>Pohlaví: Pánský</l","Pokud sledujete trendy v oblasti módy a doplňků, nakupujte <b>Pánské hodinky Lorenz 026981BB-N</b> za nejlepší ceny.<br><br><ul><li>Pohlaví: Pánský</li><li>Další odkazy: Č.</li><li>Typ hodinek: Náramkové hodinky</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8013260649232_S7204413_P00.jpg,https://cdnbigbuy.com/images/4414_mandatory-watch0.jpg,,,4398.79,1,NEW,32.0,19.0,10.0,0.4,6080.0,CZK,2,5,3
S72118269,8099152723167,cs-CZ,Gardening & DIY,Dámské hodinky Tommy Hilfiger 1782588 Zlatá (Ø 36 mm),"Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Dámské hodinky Tommy Hilfiger 1782588 Zlatá (Ø 36 mm)</b>!<br><br><ul><li>Dalš","Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Dámské hodinky Tommy Hilfiger 1782588 Zlatá (Ø 36 mm)</b>!<br><br><ul><li>Další odkazy: Č.</li><li>Typ hodinek: Náramkové hodinky</li><li>Barva řemínku: Zlatá</li><li>Typ: <ul><li>Chytré hodinky</li><li>Náušnice</li></ul></li><li>Materiál: Mincovní stříbro 925</li><li>Funkce: Datum</li><li>Pohlaví: Dáma</li><li>Obsahuje: Obsahuje pouzdro nebo kryt značky</li><li>Vodotěsnost: 3 atm</li><li>Sklo: Minerál</li><li>Typ pohybu: Kř",Pop Pulse Emporium,https://cdnbigbuy.com/images/8099152723167_S72118269_P00.jpg,https://cdnbigbuy.com/images/117281_mandatory-watch0.jpg,,,3837.34,2,NEW,14.16,11.56,10.0,0.33,1636.9,CZK,2,5,3
S9918685,0197029610089,cs-CZ,Gardening & DIY,Sluchátka Poly 77Y96AA Černý,"Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Sluchátka Poly 77Y96AA Černý</b>!<br><br><ul><li>Typ: <ul><li>Sluchátka</li><l","Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Sluchátka Poly 77Y96AA Černý</b>!<br><br><ul><li>Typ: <ul><li>Sluchátka</li><li>Sluchátko</li><li>Bezdrátový</li><li>Sluchátka s mikrofonem</li><li>Sluchátka s čelenkou</li></ul></li><li>Šířka: 155 mm</li><li>Hloubka: 67 mm</li><li>Vlastnosti: <ul><li>Rušení hluku</li><li>Integrovaný mikrofon</li><li>Bezdrátová</li><li>Bezdrátový</li><li>Vestavěná baterie</li></ul></li><li>Nápajecí Zdroj: Dobíjecí baterie</li><li>Barva: Čern",Pop Pulse Emporium,https://cdnbigbuy.com/images/0197029610089_S91101120_P00.jpg,https://cdnbigbuy.com/images/0197029610089_R30.jpg,https://cdnbigbuy.com/images/704755990.jpg,https://cdnbigbuy.com/images/0197029610089_R40.jpg,3672.14,1,NEW,21.0,18.5,11.5,1.3,4467.75,CZK,2,5,3
S2441320,8412688527113,cs-CZ,Gardening & DIY,Ledvinka Safta 26 x 29 x 23 cm,"Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Ledvinka Safta 26 x 29 x 23 cm</b>!<br><br><ul><li>Pohlaví: <ul><li>Dětské</li","Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Ledvinka Safta 26 x 29 x 23 cm</b>!<br><br><ul><li>Pohlaví: <ul><li>Dětské</li><li>Unisex děti</li></ul></li><li>Typ: Ledvinka</li><li>Barva: Vícebarevný</li><li>Důležité informace: <ul><li>Z více designů vybíráme náhodně podle skladové dostupnosti</li><li>Obrázek nemusí zobrazovat všechny dostupné různé modely</li></ul></li><li>Kusů: 1 kusů</li><li>Přibližné rozměry: 26 x 29 x 23 cm</li><li>Země/oblast výroby: Španělsko</li",Pop Pulse Emporium,https://cdnbigbuy.com/images/8412688527113_S2441320_P00.jpg,https://cdnbigbuy.com/images/8412688527113_S2441320_P10.jpg,,,4205.04,20,NEW,23.0,26.0,29.0,1.47,17342.0,CZK,2,5,3
S71011618,3499550388176,cs-CZ,Gardening & DIY,Přenosný reproduktor Thomson WS702 Dřevo 150 W,"Pokud se zajímáte o <b>počítače a elektronika</b>, rádi máte doma moderní vybavení a hlídáte si každý detail, kupte si <b>Přenosný reproduktor Thomson","Pokud se zajímáte o <b>počítače a elektronika</b>, rádi máte doma moderní vybavení a hlídáte si každý detail, kupte si <b>Přenosný reproduktor Thomson WS702 Dřevo 150 W</b> za nejlepší ceny.<br><br><ul><li>Vlastnosti: <ul><li>USB</li><li>S dálkovým ovládáním</li></ul></li><li>Připojení: Bluetooth</li><li>Zvuk: Stereo</li><li>Příkon RMS: 150 W</li><li>Spojnice: <ul><li>2.1</li><li>2.0</li></ul></li><li>Příkon: 150 W</li><li>Typ: Reproduktor s Bluetooth</li><li>Kusů: 1 kusů</li><li>Barva: Dřevo</l",Pop Pulse Emporium,https://cdnbigbuy.com/images/3499550388176_S71011618_P00.jpg,https://cdnbigbuy.com/images/3499550388176_S71011618_P50.jpg,https://cdnbigbuy.com/images/3499550388176_S71011618_P10.jpg,https://cdnbigbuy.com/images/3499550388176_S71011618_P20.jpg,3623.42,25,NEW,53.8,25.3,23.0,4.51,31306.22,CZK,2,5,3
S71001764,8412081289571,cs-CZ,Gardening & DIY,Čistička do bazénů Gre,Tyto nabídky produktů vám zajistí příjemnou letní zábavu. Malí i dospělí si je okamžitě zamilují ! Nakupujte <b>Čistička do bazénů Gre</b> a užívejte ,Tyto nabídky produktů vám zajistí příjemnou letní zábavu. Malí i dospělí si je okamžitě zamilují ! Nakupujte <b>Čistička do bazénů Gre</b> a užívejte si chvíle volna!<br><br><ul><li>Barva: Šedý</li><li>Nápajecí Zdroj: Elektrický kabel</li></ul>,Pop Pulse Emporium,https://cdnbigbuy.com/images/8412081289571R00.jpg,https://cdnbigbuy.com/images/8412081289571_R20.jpg,https://cdnbigbuy.com/images/8412081289571R10.jpg,https://cdnbigbuy.com/images/8412081289571R20.jpg,3977.8,2,NEW,46.0,23.0,25.0,5.96,26450.0,CZK,2,5,3
M0513481,0632983072660,cs-CZ,Gardening & DIY,Toner Kyocera 1T02YJANL0 Žlutý,Vracejte se do kanceláře bez zapomenutí jediné věci! Nakupujte <b>Toner Kyocera 1T02YJANL0 Žlutý</b> a nechte kolegy závidět!<br><br><ul><li>Typ: Tone,Vracejte se do kanceláře bez zapomenutí jediné věci! Nakupujte <b>Toner Kyocera 1T02YJANL0 Žlutý</b> a nechte kolegy závidět!<br><br><ul><li>Typ: Toner</li><li>Barva: Žlutý</li><li>Váha: 500 g</li><li>Vlastnosti: Originální</li><li>Kapacita: 5000 Stránky</li></ul>,Pop Pulse Emporium,https://cdnbigbuy.com/images/0632983072660_M0513481_P00.jpg,,,,3774.92,50,NEW,33.0,11.0,14.0,0.46,5082.0,CZK,2,5,3
S7172018,3700628252450,cs-CZ,Gardening & DIY,Vrtni naslonjač 697094,Tyto nabídky produktů vám zajistí příjemnou letní zábavu. Malí i dospělí si je okamžitě zamilují ! Nakupujte <b>Vrtni naslonjač 697094</b> a užívejte ,Tyto nabídky produktů vám zajistí příjemnou letní zábavu. Malí i dospělí si je okamžitě zamilují ! Nakupujte <b>Vrtni naslonjač 697094</b> a užívejte si chvíle volna!<br><br><ul><li>Barva: Černý</li><li>Vlastnosti: <ul><li>Sklápěcí</li><li>5 Polohy</li></ul></li><li>Typ: Vrtni naslonjač</li><li>Materiál: Hliník</li></ul>,Pop Pulse Emporium,https://cdnbigbuy.com/images/3700628252450_S7172018_P02.jpg,https://cdnbigbuy.com/images/3700628252450_S7172018_P12.jpg,https://cdnbigbuy.com/images/3700628252450_S7172018_P22.jpg,,3796.61,2,NEW,110.0,66.0,7.0,6.22,50820.0,CZK,2,5,3
S0390371,0196237506153,cs-CZ,Gardening & DIY,Batoh Michael Kors 30R4GRKB7C-NAVY Modrý,"Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Batoh Michael Kors 30R4GRKB7C-NAVY Modrý</b>!<br><br><ul><li>Pohlaví: Dáma</li","Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Batoh Michael Kors 30R4GRKB7C-NAVY Modrý</b>!<br><br><ul><li>Pohlaví: Dáma</li><li>Typ: Batoh</li><li>Barva: Modrý</li><li>Materiál: Plátno</li><li>Obsahuje: Obsahuje pouzdro nebo kryt značky</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/0196237506153_S0390371_P00.jpg,https://cdnbigbuy.com/images/0196237506153_S0390371_P10.jpg,https://cdnbigbuy.com/images/0196237506153_S0390371_P20.jpg,,3653.49,10,NEW,10.0,10.0,10.0,0.3,1000.0,CZK,2,5,3
S72118274,6740452723167,cs-CZ,Gardening & DIY,Dámské hodinky Tommy Hilfiger 1782663 Zlatá (Ø 40 mm),"Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Dámské hodinky Tommy Hilfiger 1782663 Zlatá (Ø 40 mm)</b>!<br><br><ul><li>Dalš","Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Dámské hodinky Tommy Hilfiger 1782663 Zlatá (Ø 40 mm)</b>!<br><br><ul><li>Další odkazy: Č.</li><li>Typ hodinek: Náramkové hodinky</li><li>Barva řemínku: Zlatá</li><li>Typ: <ul><li>Chytré hodinky</li><li>Náušnice</li></ul></li><li>Materiál: Mincovní stříbro 925</li><li>Funkce: Datum</li><li>Pohlaví: Dáma</li><li>Obsahuje: Obsahuje pouzdro nebo kryt značky</li><li>Vodotěsnost: 3 atm</li><li>Sklo: Minerál</li><li>Typ pohybu: Kř",Pop Pulse Emporium,https://cdnbigbuy.com/images/6740452723167_S72118274_P00.jpg,https://cdnbigbuy.com/images/117286_mandatory-watch0.jpg,,,4349.3,5,NEW,14.16,11.56,10.0,0.33,1636.9,CZK,2,5,3
S5632719,6941921149437,cs-CZ,Gardening & DIY,Powerbank Hyper HJ3320WHGL Bílý,"Pokud se zajímáte o <b>počítače a elektronika</b>, rádi máte doma moderní vybavení a hlídáte si každý detail, kupte si <b>Powerbank Hyper HJ3320WHGL B","Pokud se zajímáte o <b>počítače a elektronika</b>, rádi máte doma moderní vybavení a hlídáte si každý detail, kupte si <b>Powerbank Hyper HJ3320WHGL Bílý</b> za nejlepší ceny.<br><br><p>Powerbank Hyper představuje praktické a efektivní řešení pro nabíjení mobilních zařízení, navržené v elegantní bílé barvě, která dodává moderní a čistý vzhled. Zařízení nabízí vstup i výstup přes USB-C, což zajišťuje širokou kompatibilitu s většinou současných smartphonů, tabletů a příslušenství, a zároveň umožňu",Pop Pulse Emporium,https://cdnbigbuy.com/images/6941921149437_S5632719_P00.jpg,https://cdnbigbuy.com/images/6941921149437_I00.jpg,https://cdnbigbuy.com/images/6941921149437_R00.jpg,,3481.82,2,NEW,12.0,8.0,19.0,0.32,1824.0,CZK,2,5,3
S55301978,0810157343659,cs-CZ,Gardening & DIY,Bezpečnostní kamera Compulocks 150B,"Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Bezpečnostní kamera Compulocks 150B</b>!<br><br><ul><li>Typ: Videokamera</li><","Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Bezpečnostní kamera Compulocks 150B</b>!<br><br><ul><li>Typ: Videokamera</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/0810157343659_S55301978_P00.jpg,https://cdnbigbuy.com/images/0810157343659_S55301978_P10.jpg,https://cdnbigbuy.com/images/0810157343659_S55301978_P20.jpg,https://cdnbigbuy.com/images/0810157343659_I00.jpg,4144.9,25,NEW,17.74,15.61,15.36,0.71,4253.51,CZK,2,5,3
S72125653,0726644106877,cs-CZ,Gardening & DIY,Unisex sluneční brýle Serengeti SS555001,"Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Unisex sluneční brýle Serengeti SS555001</b>!<br><br><ul><li>Typ: Unisex slune","Pokud hledáte nejnovější trendy na trhu, máme tu čest vám představit <b>Unisex sluneční brýle Serengeti SS555001</b>!<br><br><ul><li>Typ: Unisex sluneční brýle</li><li>ochrana: 100% ochrana proti UV záření (UV400)</li><li>Pohlaví: Unisex</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/0726644106877_S72125653_P00.jpg,https://cdnbigbuy.com/images/0726644106877_S72125653_P10.jpg,https://cdnbigbuy.com/images/0726644106877_S72125653_P20.jpg,,4473.01,25,NEW,10.0,9.54,10.2,0.23,973.08,CZK,2,5,3
