id_offer,ean,locale,category,title,short_description,description,manufacturer,picture_1,picture_2,picture_3,picture_4,price_cs,quantity,condition,length,width,height,weight,content_volume,currency,handling_time,delivery_time_max,delivery_time_min
S72122484,4966006861495,de-DE,Gardening & DIY,Damenuhr Q&Q DIGITAL DAY DATA 24H (Ø 34 mm),"Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Damenuhr Q&Q DIGITAL DAY DATA 24H (Ø 34 mm)</b>!<br><br>","Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Damenuhr Q&Q DIGITAL DAY DATA 24H (Ø 34 mm)</b>!<br><br><ul><li>Extra Links: Kein</li><li>Typ der Uhr: Armbanduhr</li><li>Funktionen: Datum</li><li>Geschlecht: Damen</li><li>Material des Armbands: Silikon</li><li>Enthalten: Enthält Markenetui oder -hülle</li><li>Wasserdicht: 10 atm</li><li>Kristall: Mineral</li><li>Uhrwerk: Quarz</li><li>Durchmesser des Uhrengehäuses: Ø 34 mm</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/4966006861495_S72122484_P00.jpg,https://cdnbigbuy.com/images/121496_mandatory-watch0.jpg,,,57.19,2,NEW,14.2,11.6,10.0,0.33,1647.2,EUR,2,8,3
S2425176,8411865070480,de-DE,Gardening & DIY,Xylofon Reig Bunt Holz Kunststoff 23 cm,"Für unsere Kinder möchten wir nur das Beste, und deshalb möchten wir Ihnen <b>Xylofon Reig Bunt Holz Kunststoff 23 cm</b> vorstellen, perfekt für alle","Für unsere Kinder möchten wir nur das Beste, und deshalb möchten wir Ihnen <b>Xylofon Reig Bunt Holz Kunststoff 23 cm</b> vorstellen, perfekt für alle, die qualitativ hochwertige Produkte für die Kleinsten suchen. Kaufen Sie <b>Reig</b> zu den besten Preisen!<br><br><ul><li>Art: Xylofon</li><li>Farbe: Bunt</li><li>Material: <ul><li>Metall</li><li>Holz</li><li>Kunststoff</li></ul></li><li>Geschlecht: Für Kinder</li><li>Enthalten: Trommelstöcke</li><li>Empfohlenes Alter: + 3 jahre</li><li>Sprache:",Pop Pulse Emporium,https://cdnbigbuy.com/images/8411865070480_S2425176_P04.jpg,,,,30.21,50,NEW,7.2,21.0,36.0,0.92,5443.2,EUR,2,8,3
S3617797,4899888539568,de-DE,Gardening & DIY,"Futternapf für die langsame Nahrungsaufnahme der Haustiere Mascow Beige Kunststoff 1,5 L 27 x 7,5 x ","Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Futternapf für die langsame Nahrungsaufnahme der Haustie","Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Futternapf für die langsame Nahrungsaufnahme der Haustiere Mascow Beige Kunststoff 1,5 L 27 x 7,5 x 27 cm (12 Stück)</b>!<br><br><ul><li>Art: <ul><li>Zuführung</li><li>Hund</li></ul></li><li>Haustier: Hund</li><li>Kapazität: 1,5 L</li><li>Farbe: Beige</li><li>Material: Kunststoff</li><li>Stückzahl: 12 Stück</li><li>Maße ca.: 27 x 7,5 x 27 cm</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/S3617797_28430852878544_P1_icon1.jpg,https://cdnbigbuy.com/images/S3617797_28430852878544_P11.jpg,,,36.05,50,NEW,28.0,28.0,34.0,2.75,26656.0,EUR,2,8,3
S0412248,8410559080590,de-DE,Gardening & DIY,Kaffeekapseln Stracto 80590 Intenso (80 uds),"Ab sofort können Sie schnell und einfach leckeren Kaffee mit natürlichem, authentischem und reinstem Geschmack brühen, und zwar dank der <b>Kaffeekaps","Ab sofort können Sie schnell und einfach leckeren Kaffee mit natürlichem, authentischem und reinstem Geschmack brühen, und zwar dank der <b>Kaffeekapseln Stracto 80590 Intenso (80 uds)</b>!<br><br><ul><li>Art: <ul><li>Intensiv</li><li>Kaffeekapseln</li></ul></li><li>Menge: 0,64 kg</li><li>Stück: 80 Stück</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8410559080590_P01.jpg,,,,55.85,25,NEW,39.8,20.2,6.6,1.22,5306.14,EUR,2,8,3
S0460828,8411577500121,de-DE,Gardening & DIY,Roter Tee Saula CHAI,"Wenn Ihnen Ihre Gesundheit am Herzen liegt und Sie Produkte haben möchten, die <b> Schutz und Wellness</b> bieten, dann kaufen Sie <b> Roter Tee Saula","Wenn Ihnen Ihre Gesundheit am Herzen liegt und Sie Produkte haben möchten, die <b> Schutz und Wellness</b> bieten, dann kaufen Sie <b> Roter Tee Saula CHAI</b> und viele andere <b>Produkte von Saula</b> zu den besten Preisen!<br><br><ul><li>Stückzahl: 20 Stück</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8411577500121_S0460828_P00.jpg,,,,20.7,4,NEW,9.0,9.0,12.5,0.08,1012.5,EUR,2,8,3
S6500395,8436034261186,de-DE,Gardening & DIY,Werkzeugsatz Ferrestock 135 W (190 PCS),"Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möc","Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möchten, dann kaufen Sie <b>Werkzeugsatz Ferrestock 135 W (190 PCS)</b> zum besten Preis.<br><br><ul><li>Art: Werkzeug</li><li>Leistung: 135 W</li><li>Anzahl der Stücke: 190 Stücke</li><li>Enthalten: <ul><li>Zubehör</li><li>Aktentasche</li></ul></li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8436034261186_00_WBG3.jpg,,,,63.59,50,NEW,36.0,6.0,25.0,2.5,5400.0,EUR,2,8,3
S2031950,0886952780470,de-DE,Gardening & DIY,Damen Sneaker Converse,"Bleiben Sie in Form und entdecken Sie die neuesten Innovationen der Branche, um mit den besten Voraussetzungen Sport zu betreiben! Kaufen Sie <b>Damen","Bleiben Sie in Form und entdecken Sie die neuesten Innovationen der Branche, um mit den besten Voraussetzungen Sport zu betreiben! Kaufen Sie <b>Damen Sneaker Converse</b> zum besten Preis und genießen Sie ein gesundes Leben!",Pop Pulse Emporium,https://cdnbigbuy.com/images/0886952780470_S2031950_P00.jpg,https://cdnbigbuy.com/images/32373_tallas-calzado0.jpg,,,89.34,10,NEW,14.3,34.7,11.9,1.93,5904.9,EUR,2,8,3
S3052650,8424002074975,de-DE,Gardening & DIY,Deckenlampe DKD Home Decor Hellbraun Eisen 50 W 40 x 40 x 54 cm,"<p>Wenn Sie Ihrem Zuhause einen Hauch von Originalität verleihen möchten, tun Sie dies mit <b>Deckenlampe DKD Home Decor Hellbraun Eisen 50 W 40 x 40 ","<p>Wenn Sie Ihrem Zuhause einen Hauch von Originalität verleihen möchten, tun Sie dies mit <b>Deckenlampe DKD Home Decor Hellbraun Eisen 50 W 40 x 40 x 54 cm</b>.</p><br><br><ul><li>Art: Deckenlampe</li><li>Farbe: Hellbraun</li><li>Glühbirnen: 1</li><li>Material: <ul><li>Jute</li><li>Rattan</li><li>Eisen</li></ul></li><li>Länge des Kabels: 100 cm</li><li>Spannung: 220 V</li><li>Kappe: E27</li><li>Design: Urban</li><li>Leistung: 50 W</li><li>Nicht erhalten: Glühbirne</li><li>Maße ca.: 40 x 40 x 5",Pop Pulse Emporium,https://cdnbigbuy.com/images/8424002074975_S3052650_P31.jpg,https://cdnbigbuy.com/images/8424002074975_S3052650_P41.jpg,https://cdnbigbuy.com/images/8424002074975_S3052650_P51.jpg,https://cdnbigbuy.com/images/8424002074975_S3052650_P61.jpg,81.64,25,NEW,40.0,40.0,54.0,1.25,86400.0,EUR,2,8,3
M1203062,4007140096364,de-DE,Gardening & DIY,Gewindelager RUKO Hochgeschwindigkeitsstahl (HSS) DIN EN 22568 rund Art B Geschlossen,"Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möc","Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möchten, dann kaufen Sie <b>Gewindelager RUKO Hochgeschwindigkeitsstahl (HSS) DIN EN 22568 rund Art B Geschlossen</b> zum besten Preis.<br><br><ul><li>Material: Hochgeschwindigkeitsstahl (HSS)</li><li>Standard: <ul><li>DIN EN 22568</li><li>ISO DIN 13</li></ul></li><li>Form: <ul><li>rund</li><li>Gerade</li></ul></li><li>Art: <ul><li>Gewindelager</li><l",Pop Pulse Emporium,https://cdnbigbuy.com/images/4007140096364_M1203062_P00.jpg,https://cdnbigbuy.com/images/4007140096364_M1203062_P10.jpg,,,82.06,1,NEW,6.5,6.5,2.0,0.18,84.5,EUR,2,8,3
M1202583,4007140158772,de-DE,Gardening & DIY,Fräser für Bohrmaschine RUKO 16 mm Zylindrisch Hartmetall (HM),"Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möc","Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möchten, dann kaufen Sie <b>Fräser für Bohrmaschine RUKO 16 mm Zylindrisch Hartmetall (HM)</b> zum besten Preis.<br><br><ul><li>Art: Fräser für Bohrmaschine</li><li>Material: Hartmetall (HM)</li><li>Durchmesser: 16 mm</li><li>Typ der Spitze: Zylindrisch</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/4007140158772_M1202583_P00.jpg,https://cdnbigbuy.com/images/4007140158772_M1202583_P10.jpg,https://cdnbigbuy.com/images/4007140158772_M1202583_P20.jpg,,185.4,1,NEW,13.0,2.5,2.0,0.25,65.0,EUR,2,8,3
S7900076,8425998060324,de-DE,Gardening & DIY,"Tötet elektrische Insekten EDM 06032 Weiß 9 W 9 x 7,5 x 27,5 cm","Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möc","Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möchten, dann kaufen Sie <b>Tötet elektrische Insekten EDM 06032 Weiß 9 W 9 x 7,5 x 27,5 cm</b> zum besten Preis.<br><br><ul><li>Art: <ul><li>Tötet elektrische Insekten</li><li>Insektenfalle</li></ul></li><li>Farbe: <ul><li>Weiß</li><li>Bunt</li></ul></li><li>Geeignet für: Interieur</li><li>Leistung: 9 W</li><li>Spannung: 220-240 V</li><li>Reichweite:",Pop Pulse Emporium,https://cdnbigbuy.com/images/S7900076_1710505629-no-background3.jpg,https://cdnbigbuy.com/images/8425998060324_S7900076_P13.jpg,https://cdnbigbuy.com/images/8425998060324_S7900076_P03.jpg,,24.38,50,NEW,15.0,15.0,15.0,0.32,3375.0,EUR,2,8,3
S71010409,5410527160579,de-DE,Gardening & DIY,Selbstbewässernder Blumentopf Garden ID Weiß,"Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möc","Wenn Sie bei der Einrichtung ihres Heims Wert auf Details legen und bei Produkten, die Ihnen das Leben leichter machen, auf dem letzten Stand sein möchten, dann kaufen Sie <b>Selbstbewässernder Blumentopf Garden ID Weiß</b> zum besten Preis.<br><br><ul><li>Art: Selbstbewässernder Blumentopf</li><li>Enthalten: Wasserbehälter</li><li>Farbe: Weiß</li><li>Geeignet für: Innen/Außenbereich</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/5410527160579_S71010409_P00.jpg,https://cdnbigbuy.com/images/5410527160579_S71010409_P10.jpg,,,48.13,2,NEW,52.0,38.6,32.1,0.12,64431.12,EUR,2,8,3
S71009511,3701529519765,de-DE,Gardening & DIY,Videospiel für Switch Microids The Dungeon Master of Naheulbeuk,"Wenn Sie sich leidenschaftlich mit <b>IT und Elektronik</b> beschäftigen, mit der Technologie auf dem neuesten Stand sein wollen und nicht einmal die ","Wenn Sie sich leidenschaftlich mit <b>IT und Elektronik</b> beschäftigen, mit der Technologie auf dem neuesten Stand sein wollen und nicht einmal die winzigsten Einzelheiten auslassen, kaufen Sie <b>Videospiel für Switch Microids The Dungeon Master of Naheulbeuk</b>.<br><br><ul><li>Plattform: Nintendo Switch</li><li>Kompatibel: Frankreich</li><li>Art: Videospiel für Switch</li><li>Sprache: Französisch</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/3701529519765_S71009511_P00.jpg,https://cdnbigbuy.com/images/3701529519765_S71009511_P30.jpg,https://cdnbigbuy.com/images/3701529519765_S71009511_P40.jpg,https://cdnbigbuy.com/images/3701529519765_S71009511_P10.jpg,73.35,5,NEW,10.5,17.0,1.2,0.07,214.2,EUR,2,8,3
S72123196,8434103519107,de-DE,Gardening & DIY,Damenarmreif Radiant RY000318 Gold,"Wir präsentieren <b>Damenarmreif Radiant RY000318 Gold</b> und ein umfangreiches Sortiment von Ringen, Halsbändern, Armbändern, Ohrringen, usw. zu ein","Wir präsentieren <b>Damenarmreif Radiant RY000318 Gold</b> und ein umfangreiches Sortiment von Ringen, Halsbändern, Armbändern, Ohrringen, usw. zu einem großartigen Preis. Erfahren Sie mehr über unsere exklusiven und eleganten Schmuck und Modeschmuck für jeden Geschmack und Stil.<br><br><ul><li>Art: <ul><li>Armreif</li><li>Damenarmreif</li></ul></li><li>Geschlecht: Damen</li><li>Farbe: Gold</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8434103519107_R00.jpg,,,,110.13,10,NEW,11.5,10.9,10.1,0.19,1266.04,EUR,2,8,3
S3633375,4899888773269,de-DE,Gardening & DIY,"Hundebürste Mascow Grau 13 x 3,5 x 10 cm (12 Stück)","Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Hundebürste Mascow 335 Grau 13 x 3,5 x 10 cm (12 Stück)<","Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Hundebürste Mascow 335 Grau 13 x 3,5 x 10 cm (12 Stück)</b>!<br><br><p>Die <b>Hundebürste</b> der Marke <b>Mascow</b> ist ein Werkzeug für die effektive Pflege des Hundehaars und ideal, um die tägliche Fellpflege zu erleichtern. Sie verfügt über ein Design mit <b>ovalen Metallborsten</b>, die ein gründliches und effizientes Bürsten ermöglichen, abgestorbenes Haar, Schmutz und mögliche Verfilzungen entfe",Pop Pulse Emporium,https://cdnbigbuy.com/images/s3633375_p0_icon0.jpg,https://cdnbigbuy.com/images/S3633375_P30.jpg,https://cdnbigbuy.com/images/S3633375_P00.jpg,https://cdnbigbuy.com/images/S3633375_P10.jpg,25.53,50,NEW,28.0,40.0,10.0,1.45,11200.0,EUR,2,8,3
S55054010,8436575532752,de-DE,Gardening & DIY,Strichcode Leser Zebra DS2278-SR6U2100PRW,"Wenn Sie sich leidenschaftlich mit <b>IT und Elektronik</b> beschäftigen, mit der Technologie auf dem neuesten Stand sein wollen und nicht einmal die ","Wenn Sie sich leidenschaftlich mit <b>IT und Elektronik</b> beschäftigen, mit der Technologie auf dem neuesten Stand sein wollen und nicht einmal die winzigsten Einzelheiten auslassen, kaufen Sie <b>Strichcode Leser Zebra DS2278-SR6U2100PRW</b>.<br><br><ul><li>Anschlüsse: <ul><li>USB</li><li>USB 2.0</li></ul></li><li>Konnektivität: Bluetooth</li><li>Art: <ul><li>Wireless</li><li>Strichcode Leser</li></ul></li><li>Farbe: Weiß</li><li>Kapazität der Batterie: 2400 mAh</li><li>Sensor: LED</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/320491151.jpg,,,,355.95,50,NEW,22.0,18.0,15.0,0.76,5940.0,EUR,2,8,3
S5631628,5901969445862,de-DE,Gardening & DIY,Handyhülle Natec NPL-2271,"Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Handyhülle Natec NPL-2271</b>!<br><br><ul><li>Art: Handy","Wenn Sie auf der Suche nach trendigen Neuheiten auf dem Markt sind, präsentieren wir Ihnen <b>Handyhülle Natec NPL-2271</b>!<br><br><ul><li>Art: Handyhülle</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/5901969445862_S5631628_P00.jpg,,,,21.87,5,NEW,11.2,9.6,13.4,0.1,1440.77,EUR,2,8,3
