id_offer,ean,locale,category,title,short_description,description,manufacturer,picture_1,picture_2,picture_3,picture_4,price_cs,quantity,condition,length,width,height,weight,content_volume,currency,handling_time,delivery_time_max,delivery_time_min
S71001279,3280250024231,sk-SK,Gardening & DIY,Sada potravín Ecoiffier Delicious,"Pre naše deti chceme len to najlepšie, a preto by sme Vám chceli predstaviť <b>Sada potravín Ecoiffier Delicious</b>, perfektný pre všetkých, ktorí hľ","Pre naše deti chceme len to najlepšie, a preto by sme Vám chceli predstaviť <b>Sada potravín Ecoiffier Delicious</b>, perfektný pre všetkých, ktorí hľadajú kvalitatívne vysokohodnotný produkt pre najmenších. Nakúpte <b>Ecoiffier</b> za tie najlepšie ceny!<br><br><ul><li>Odporúčaný vek: + 3 rokov</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/3280250024231_S71001279_P01.jpg,https://cdnbigbuy.com/images/3280250024231_S71001279_P11.jpg,,,41.98,5,NEW,19.4,28.9,19.9,0.51,11157.13,EUR,2,8,3
S2226045,4899888663980,sk-SK,Gardening & DIY,Mop Supernet Supernet,"Ak pri zariaďovaní vášho domova kladiete dôraz na všetky detaily a chcete byť priebežne informovaný o najnovších výrobkoch, ktoré vám uľahčia život, n","Ak pri zariaďovaní vášho domova kladiete dôraz na všetky detaily a chcete byť priebežne informovaný o najnovších výrobkoch, ktoré vám uľahčia život, nakupujte <b>Mop Supernet Supernet</b> za tú najlepšiu cenu.<br><br><ul><li>Približné rozmery: 34 x 11 x 10 cm</li><li>Farba: Biela</li><li>Typ: Mop</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8433774602668_0_P0_icon1.jpg,https://cdnbigbuy.com/images/8433774602668_0_P01.jpg,,,49.32,50,NEW,34.0,11.0,10.0,5.6,3740.0,EUR,2,8,3
S8412794,8434600131116,sk-SK,Gardening & DIY,Merač Čierna,"Ak vám záleží na zdraviu a hľadáte produkty, ktoré ponúkajú <b>ochranu a pohodu</b>, nakupujte <b>Merač Čierna</b> a iné <b>produkty </b> za najlepšie","Ak vám záleží na zdraviu a hľadáte produkty, ktoré ponúkajú <b>ochranu a pohodu</b>, nakupujte <b>Merač Čierna</b> a iné <b>produkty </b> za najlepšie ceny.<br><br><ul><li>Typ: Merač kvality vnútorného vzduchu</li><li>Farba: Čierna</li><li>Vlastnosti: LED indikátor</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8434600131116_S8412794_P01.jpg,,,,56.97,50,NEW,9.25,13.75,9.25,0.25,1176.48,EUR,2,8,3
S0456973,8436609912567,sk-SK,Gardening & DIY,Pevná linka SPC 3612B Biela,"Ak sú <b>počítače a elektronika</b> vašou vášňou a máte radi aktualizácie z oblasti technológie, a neuniknú vám ani najmenšie detajly, zakúpte <b>Pevn","Ak sú <b>počítače a elektronika</b> vašou vášňou a máte radi aktualizácie z oblasti technológie, a neuniknú vám ani najmenšie detajly, zakúpte <b>Pevná linka SPC 3612B Biela</b> za neporaziteľnú cenu.<br><br><ul><li>Farba: Biela</li><li>Vlastnosti: <ul><li>Plátno</li><li>Klávesnica</li><li>Hands-Free</li></ul></li><li>Typ: <ul><li>Fixed Phones</li><li>Pevná linka</li></ul></li><li>Napájací Zdroj: Batérie</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8436609912567_S0456973_P00.jpg,,,,37.51,5,NEW,15.0,15.0,5.0,1.0,1125.0,EUR,2,8,3
S7153197,4892210135940,sk-SK,Gardening & DIY,Dobíjacia lítiová batéria Ryobi OnePlus Litio Ion 5 Ah 18 V,"Ak pri zariaďovaní vášho domova kladiete dôraz na všetky detaily a chcete byť priebežne informovaný o najnovších výrobkoch, ktoré vám uľahčia život, n","Ak pri zariaďovaní vášho domova kladiete dôraz na všetky detaily a chcete byť priebežne informovaný o najnovších výrobkoch, ktoré vám uľahčia život, nakupujte <b>Dobíjacia lítiová batéria Ryobi OnePlus Litio Ion 5 Ah 18 V</b> za tú najlepšiu cenu.<br><br><ul><li>Kapacita batérie: 5 Ah</li><li>Napätie: 18 V</li><li>Typ: Dobíjacie batérie</li><li>Nezahŕňa: Batérie</li><li>Typ batérie: <ul><li>Litio Ion</li><li>Dobíjacia lítiová batéria</li></ul></li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/4892210135940_S7153197_P01.jpg,https://cdnbigbuy.com/images/4892210135940_R11.jpg,,,216.53,5,NEW,8.5,17.7,16.3,0.8,2452.34,EUR,2,8,3
S71020073,0048526251254,sk-SK,Gardening & DIY,Koberec na hranie Nûby Polyetylén Safari 200 x 150 x 1 cm,"Pre naše deti chceme len to najlepšie, a preto by sme Vám chceli predstaviť <b>Koberec na hranie Nûby Polyetylén Safari 200 x 150 x 1 cm</b>, perfektn","Pre naše deti chceme len to najlepšie, a preto by sme Vám chceli predstaviť <b>Koberec na hranie Nûby Polyetylén Safari 200 x 150 x 1 cm</b>, perfektný pre všetkých, ktorí hľadajú kvalitatívne vysokohodnotný produkt pre najmenších. Nakúpte <b>Nûby</b> za tie najlepšie ceny!<br><br><ul><li>Typ: Koberec na hranie</li><li>Farba: Viacfarebná</li><li>Materiál: Polyetylén</li><li>Odporúčaný vek: + 12 mesiacov</li><li>Design: Safari</li><li>Približné rozmery: 200 x 150 x 1 cm</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/0048526251254_S71020073_P20.jpg,https://cdnbigbuy.com/images/0048526251254_S71020073_P00.jpg,https://cdnbigbuy.com/images/0048526251254_S71020073_P10.jpg,https://cdnbigbuy.com/images/0048526251254_S71020073_P30.jpg,89.14,5,NEW,76.0,41.0,11.0,0.2,34276.0,EUR,2,8,3
S3629204,4899888755463,sk-SK,Gardening & DIY,"Zásobník na sáčky pre domáce zvieratá Mascow 197 197 zelená Ružová Fialová 8,5 x 28,5 x 2,5 cm 8,5 x","Ak hľadáte nové trendy na trhu, predstavujeme <b>Zásobník na sáčky pre domáce zvieratá Mascow 197 zelená Plastické Sada (12 kusov)</b>!<br><br><ul><li","Ak hľadáte nové trendy na trhu, predstavujeme <b>Zásobník na sáčky pre domáce zvieratá Mascow 197 zelená Plastické Sada (12 kusov)</b>!<br><br><ul><li>Typ: <ul><li>Maznáčikovia</li><li>Sada</li></ul></li><li>Obsahuje: <ul><li>Taška x 105</li><li>Dávkovač sáčkov</li></ul></li><li>Farba: <ul><li>Modrá</li><li>zelená</li><li>Oranžová</li><li>Ružová</li><li>Fialová</li></ul></li><li>Materiál: Plastické</li><li>Kusov: 12 kusov</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/S3629204_P0_icon0.jpg,https://cdnbigbuy.com/images/S3629204_P20.jpg,https://cdnbigbuy.com/images/S3629204_P30.jpg,https://cdnbigbuy.com/images/S3629204_P00.jpg,25.53,50,NEW,25.5,30.0,7.5,1.8,5737.5,EUR,2,8,3
S7928632,8719514465237,sk-SK,Gardening & DIY,Svetlomet Philips limbali Čierna GU10 (2 kusov),"<p>Ak chcete vášmu domovu dodať kúsok originality, môžete tak urobiť s <b>Svetlomet Philips limbali Čierna GU10 (2 kusov)</b>.</p><br><br><p><b>Lampa ","<p>Ak chcete vášmu domovu dodať kúsok originality, môžete tak urobiť s <b>Svetlomet Philips limbali Čierna GU10 (2 kusov)</b>.</p><br><br><p><b>Lampa limbali</b> od <b>Philips</b> je moderné a funkčné <b>svietidlo</b> navrhnuté na poskytovanie všestranného a smerovaného osvetlenia, ideálne pre priestory vyžadujúce zamerané svetlo alebo prispôsobené prostredie. Vyrobená v <b>Španielsku</b>, táto lampa vyniká robustnou konštrukciou z <b>čierneho kovu</b>, čo jej dodáva odolnosť a jednoduchý dizajn",Pop Pulse Emporium,https://cdnbigbuy.com/images/8719514465237_S7928632_P00.jpg,https://cdnbigbuy.com/images/8719514465237_S7928632_P10.jpg,https://cdnbigbuy.com/images/8719514465237_I00.jpg,https://cdnbigbuy.com/images/8719514465237_I10.jpg,20.35,18,NEW,10.63,12.55,10.0,0.39,1334.07,EUR,2,8,3
S05127569,8470002166776,sk-SK,Gardening & DIY,Výživový doplnok Pilexil PILEXIL FORTE MAX 5 ml,"Ak vám záleží na zdraviu a hľadáte produkty, ktoré ponúkajú <b>ochranu a pohodu</b>, nakupujte <b>Výživový doplnok Pilexil PILEXIL FORTE MAX 5 ml</b> ","Ak vám záleží na zdraviu a hľadáte produkty, ktoré ponúkajú <b>ochranu a pohodu</b>, nakupujte <b>Výživový doplnok Pilexil PILEXIL FORTE MAX 5 ml</b> a iné <b>produkty Pilexil</b> za najlepšie ceny.<br><br><ul><li>Typ: <ul><li>Výživový doplnok</li><li>Jedna dávka</li><li>Parapharmacy</li></ul></li><li>Pohlavie: Unisex</li><li>Prísada: <ul><li>Zinc pca</li><li>Kofeínu</li><li>Serenoa repens</li></ul></li><li>Kapacita: 5 ml</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8470002166776_S05127569_P00.jpg,,,,68.17,2,NEW,9.5,15.5,11.0,0.22,1619.75,EUR,2,8,3
S0741913,8445484480580,sk-SK,Gardening & DIY,Detské športové topánky Spider-Man,Udržujte sa vo forme a objavte posledné novinky zo sveta športu s tými najväčšími zárukami! Nakúpte <b>Detské športové topánky Spider-Man</b> za najle,Udržujte sa vo forme a objavte posledné novinky zo sveta športu s tými najväčšími zárukami! Nakúpte <b>Detské športové topánky Spider-Man</b> za najlepšiu cenu a užívajte si zdravý život!<br><br><ul><li>Typ: Detské športové topánky</li><li>Materiál: <ul><li>Polyester</li><li>Polyurethane</li><li>TPR</li></ul></li><li>Pohlavie: Detské</li></ul>,Pop Pulse Emporium,https://cdnbigbuy.com/images/8445484480580_S0741913_P00.jpg,https://cdnbigbuy.com/images/8445484480580_S0741913_P50.jpg,https://cdnbigbuy.com/images/8445484480580_S0741913_P10.jpg,https://cdnbigbuy.com/images/8445484480580_S0741913_P20.jpg,32.37,2,NEW,19.76,26.8,11.73,0.62,6211.83,EUR,2,8,3
M0506924,8715946726878,sk-SK,Gardening & DIY,Originálne atramentové náplne Epson T7551 Čierna,"Ak sú <b>počítače a elektronika</b> vašou vášňou a máte radi aktualizácie z oblasti technológie, a neuniknú vám ani najmenšie detajly, zakúpte <b>Orig","Ak sú <b>počítače a elektronika</b> vašou vášňou a máte radi aktualizácie z oblasti technológie, a neuniknú vám ani najmenšie detajly, zakúpte <b>Originálne atramentové náplne Epson T7551 Čierna</b> za neporaziteľnú cenu.<br><br><ul><li>Kompatibilné: <ul><li>WORKFORCE PRO WF-8010DW</li><li>WF-8010DW</li><li>WORKFORCE PRO WF-8590 DTWF</li><li>WORKFORCE WF-8590 DTWF</li><li>WF-8090 D3TWC</li><li>WORKFORCE PRO WFA 8590 DTWFC</li><li>WORKFORCE PRO WF-8090 DTWC</li><li>WORKFORCE PRO WF-8090 D3TWC</li",Pop Pulse Emporium,https://cdnbigbuy.com/images/8715946726878_M0506924_P00.jpg,https://cdnbigbuy.com/images/8715946539591_M0506924_P00.jpg,,,133.79,4,NEW,19.0,11.5,2.5,0.26,546.25,EUR,2,8,3
S3027914,8424001965021,sk-SK,Gardening & DIY,Plážová taška DKD Home Decor 55 x 17 x 35 cm Plátno Červená Modrá PVC (2 kusov),Chcete držať krok s módou a máte radi drobné doplnky? Prinášame vám <b>Plážová taška DKD Home Decor 55 x 17 x 35 cm Plátno Červená Modrá PVC (2 kusov),Chcete držať krok s módou a máte radi drobné doplnky? Prinášame vám <b>Plážová taška DKD Home Decor 55 x 17 x 35 cm Plátno Červená Modrá PVC (2 kusov)</b> a široký výber trendy kabeliek a peňaženiek!<br><br><ul><li>Farba: <ul><li>Modrá</li><li>Červená</li></ul></li><li>Materiál: <ul><li>PVC</li><li>Plátno</li></ul></li><li>Design: Oruhy</li><li>Zloženie: Polyester</li><li>Kusov: 2 kusov</li><li>Približné rozmery: 55 x 17 x 35 cm</li><li>Dôležité informácie: Z viac designov vyberáme náhodne podľa,Pop Pulse Emporium,https://cdnbigbuy.com/images/8424001965021_S3027914_P41.jpg,https://cdnbigbuy.com/images/8424001965021_S3027914_P21.jpg,https://cdnbigbuy.com/images/8424001965021_S3027914_P31.jpg,https://cdnbigbuy.com/images/8424001965021_S3027914_P11.jpg,43.77,21,NEW,17.0,55.0,35.0,1.98,32725.0,EUR,2,8,3
S7230433,8033288936978,sk-SK,Gardening & DIY,Prívesok na kľúče Morellato SD0605,"Ak rozmýšľate nad obnovením vášho šatníka, nakúpte <b>Prívesok na kľúče Morellato SD0605</b> ďalšie <b>produkty Morellato</b>! Najlepšia kvalita za na","Ak rozmýšľate nad obnovením vášho šatníka, nakúpte <b>Prívesok na kľúče Morellato SD0605</b> ďalšie <b>produkty Morellato</b>! Najlepšia kvalita za najlepšiu cenu je už na dosah!<br><br><ul><li>Typ: Prívesok na kľúče</li><li>Pohlavie: Dáma</li><li>Farba: Striebristý</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8033288936978_S7230433_P01.jpg,,,,53.47,2,NEW,10.0,10.0,10.0,0.3,1000.0,EUR,2,8,3
S0327591,8033544013566,sk-SK,Gardening & DIY,Unisex hodinky Chronotech CC7039M-08M (Ø 39 mm),"Ak sledujete trendy v oblasti módy a doplnkov, nakupujte <b>Unisex hodinky Chronotech CC7039M-08M (Ø 39 mm)</b> za najlepšie ceny.<br><br><ul><li>Odpo","Ak sledujete trendy v oblasti módy a doplnkov, nakupujte <b>Unisex hodinky Chronotech CC7039M-08M (Ø 39 mm)</b> za najlepšie ceny.<br><br><ul><li>Odporúčané použitie: Unisex dospelý</li><li>Extra články reťaze: Č.</li><li>Pohlavie: Unisex</li><li>Druh hodiniek: Náramkové hodinky</li><li>Približný priemer: 39 mm</li><li>Materiál náramku: Aluminium</li><li>Materiál puzdra hodiniek: Aluminium</li><li>Typ pohybu: Kremeň</li><li>Sklo: Minerál</li><li>Obsahuje: Zahŕňa puzdro alebo obal značky</li><li>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8033544013566_0_P02.jpg,https://cdnbigbuy.com/images/8033544013566_0_P12.jpg,https://cdnbigbuy.com/images/24058_mandatory-watch2.jpg,,28.55,19,NEW,32.0,19.0,10.0,0.4,6080.0,EUR,2,8,3
S7102213,0074451121263,sk-SK,Gardening & DIY,Koberec na hranie Ingenuity Obojstranný Drevo,"Pre naše deti chceme len to najlepšie, a preto by sme Vám chceli predstaviť <b>Koberec na hranie Ingenuity Obojstranný Drevo</b>, perfektný pre všetký","Pre naše deti chceme len to najlepšie, a preto by sme Vám chceli predstaviť <b>Koberec na hranie Ingenuity Obojstranný Drevo</b>, perfektný pre všetkých, ktorí hľadajú kvalitatívne vysokohodnotný produkt pre najmenších. Nakúpte <b>Ingenuity</b> za tie najlepšie ceny!<br><br><ul><li>Typ: Centrum aktivít</li><li>Odporúčaný vek: <ul><li>+ 0 mesiacov</li><li>+ 0 rokov</li></ul></li><li>Vlastnosti: Obojstranný</li><li>Materiál: Drevo</li><li>Typ batérie: Bez batérií</li><li>Pohlavie: Unisex</li><li>H",Pop Pulse Emporium,https://cdnbigbuy.com/images/0074451121263_R0_WBG2.jpg,https://cdnbigbuy.com/images/0074451121263_R1_WBG2.jpg,https://cdnbigbuy.com/images/0074451121263_R8_WBG2.jpg,https://cdnbigbuy.com/images/0074451121263_R2_MKT2.jpg,116.19,10,NEW,58.0,41.2,12.5,2.37,29870.0,EUR,2,8,3
S3712784,0024844189974,sk-SK,Gardening & DIY,Kit priameho sania K&N 57A-6016,Vybavte svoje vozidlo najnovšími výrobkami! Kúpte si <b>Kit priameho sania K&N 57A-6016</b> a nenechajte si ujsť žiadne detaily!<br><br><ul><li>Kompat,"Vybavte svoje vozidlo najnovšími výrobkami! Kúpte si <b>Kit priameho sania K&N 57A-6016</b> a nenechajte si ujsť žiadne detaily!<br><br><ul><li>Kompatibilné vozidlo: <ul><li>Vauxhall Astra Mk5 1.4L L4 F/I 2004,2005,2006,2007,2008,2009</li><li>Opel Astra H 1.4L L4 F/I 2004,2005,2006,2007,2008</li><li>Opel Astra H 1.6L L4 F/I 2004,2005,2006,2007,2008</li><li>Opel Astra H 1.8L L4 F/I 2004,2005,2006,2007,2008</li><li>Opel Astra H 2.0L L4 F/I 2004,2005,2006,2007,2008</li><li>Vauxhall Astra Mk5 1.6L L",Pop Pulse Emporium,https://cdnbigbuy.com/images/0024844189974_S3712784_P0-v_11.jpg,,,,317.19,1,NEW,10.0,10.0,10.0,4.34,1000.0,EUR,2,8,3
S71023278,8412668202702,sk-SK,Gardening & DIY,Stavebná hra Educa,"Ak hľadáte nové trendy na trhu, predstavujeme <b>Stavebná hra Educa</b>!<br><br><ul><li>Odporúčaný vek: + 3 rokov</li><li>CE označenie: áno</li><li>Fa","Ak hľadáte nové trendy na trhu, predstavujeme <b>Stavebná hra Educa</b>!<br><br><ul><li>Odporúčaný vek: + 3 rokov</li><li>CE označenie: áno</li><li>Farba: Viacfarebná</li><li>Materiál: Plastické</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8412668202702_S71023278_P00.jpg,https://cdnbigbuy.com/images/8412668202702_S71023278_P30.jpg,https://cdnbigbuy.com/images/8412668202702_S71023278_P40.jpg,https://cdnbigbuy.com/images/8412668202702_S71023278_P10.jpg,70.69,2,NEW,28.0,16.0,6.0,1.12,2688.0,EUR,2,8,3
S71009809,5410527153687,sk-SK,Gardening & DIY,Samozavlažovací kvetináč Garden ID Čierna 40 cm,"Ak pri zariaďovaní vášho domova kladiete dôraz na všetky detaily a chcete byť priebežne informovaný o najnovších výrobkoch, ktoré vám uľahčia život, n","Ak pri zariaďovaní vášho domova kladiete dôraz na všetky detaily a chcete byť priebežne informovaný o najnovších výrobkoch, ktoré vám uľahčia život, nakupujte <b>Samozavlažovací kvetináč Garden ID Čierna 40 cm</b> za tú najlepšiu cenu.<br><br><ul><li>Typ: Samozavlažovací kvetináč</li><li>Obsahuje: Nádoba na vodu</li><li>Vlastnosti: <ul><li>Recyklovateľný</li><li>Recyklovaný materiál</li></ul></li><li>Farba: Čierna</li><li>Približné rozmery: 40 cm</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/5410527153687_S71009809_P00.jpg,https://cdnbigbuy.com/images/5410527153687_S71009809_P20.jpg,https://cdnbigbuy.com/images/5410527153687_S71009809_P10.jpg,,104.97,2,NEW,41.0,40.5,40.5,4.02,67250.25,EUR,2,8,3
