id_offer,ean,locale,category,title,short_description,description,manufacturer,picture_1,picture_2,picture_3,picture_4,price_cs,quantity,condition,length,width,height,weight,content_volume,currency,handling_time,delivery_time_max,delivery_time_min
M0608655,4053032675421,it-IT,Articoli da cucina e per la casa,Felpa per Cani Trixie Littleton Menta S,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Felpa per Cani Trixie Littleton Menta S</b>!<br><br><ul><li>Animale Domestico: ","Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Felpa per Cani Trixie Littleton Menta S</b>!<br><br><ul><li>Animale Domestico: Cane</li><li>Tipo: Felpe</li><li>Colore: Menta</li><li>Taglia: S</li><li>Composizione: <ul><li>Cotone</li><li>Poliestere</li></ul></li><li>Tipo di chiusura: Fascia</li><li>Misura del collo: 34 cm</li><li>Perimetro addominale: 44 cm</li><li>Lunghezza della schiena: 33 cm</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/4053032675421_M0608655_P01.jpg,https://cdnbigbuy.com/images/4053032675421_M0608655_P31.jpg,https://cdnbigbuy.com/images/4053032675421_M0608655_P41.jpg,https://cdnbigbuy.com/images/4053032675421_M0608655_P51.jpg,19.11,5,NEW,4.3,2.7,2.4,0.11,27.86,EUR,2,8,3
D2100764,8430316958887,it-IT,Casa e arredamento,Set di Lenzuola Hosteline IRIS PREMIUM Rosa Matrimoniale,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Se","Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Set di Lenzuola Hosteline IRIS PREMIUM Rosa Matrimoniale</b> al miglior prezzo.<br><br><ul><li>Tipo: Set di Lenzuola</li><li>Colore: Rosa</li><li>Dimensione Lenzuolo con angoli: 150 x 200 + 30 cm</li><li>Dimensioni federa del cuscino: 45 x 85 cm</li><li>Tessuto: 200 Fili</li><li>Istruzioni per il lavaggio: <ul><li>Non usare l'asciugatrice</li><li>Non",Pop Pulse Emporium,https://cdnbigbuy.com/images/8430316958887_D2100764_P10.jpg,,,,56.41,50,NEW,38.0,28.5,5.5,2.15,5956.5,EUR,2,8,3
S7153546,5011423137773,it-IT,Casa e arredamento,Accessori Kenwood AT340AT 340,"Se cerchi elettrodomestici per la tua casa ai migliori prezzi, non lasciarti sfuggire <b>Accessori Kenwood AT340AT 340</b> e una vasta selezione di pi","Se cerchi elettrodomestici per la tua casa ai migliori prezzi, non lasciarti sfuggire <b>Accessori Kenwood AT340AT 340</b> e una vasta selezione di piccoli elettrodomestici di qualità!<br><br><ul><li>Tipo: Accessori</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/5011423137773_0_01.jpg,https://cdnbigbuy.com/images/5011423137773_R21.jpg,https://cdnbigbuy.com/images/5011423137773_R11.jpg,https://cdnbigbuy.com/images/5011423137773_R01.jpg,184.89,5,NEW,22.4,26.8,27.4,2.94,16448.77,EUR,2,8,3
S71015103,8590669362714,it-IT,Giardinaggio e fai da te,Batteria ricaricabile al litio Fieldmann 20V - 8Ah 8 Ah 20 V,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Batteria ricaricabile al litio Fieldmann 20V - 8Ah 8 Ah 20 V</b>!<br><br><ul><l","Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Batteria ricaricabile al litio Fieldmann 20V - 8Ah 8 Ah 20 V</b>!<br><br><ul><li>Colore: Verde</li><li>Tipo di batteria: Li-Ion</li><li>Voltaggio: 20 V</li><li>Capacità della batteria: 8 Ah</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/8590669362714_S71015103_P00.jpg,https://cdnbigbuy.com/images/8590669362714_S71015103_P10.jpg,https://cdnbigbuy.com/images/8590669362714_S71015103_P20.jpg,https://cdnbigbuy.com/images/8590669362714_S71015103_P30.jpg,140.84,9,NEW,10.0,15.0,10.0,1.09,1500.0,EUR,2,8,3
D2100296,8430316817955,it-IT,Casa e arredamento,Trapunta Hosteline VEGAS Rosa Singolo (2 Pezzi),"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Tr","Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Trapunta Hosteline VEGAS Rosa Singolo (2 Pezzi)</b> al miglior prezzo.<br><br><ul><li>Tipo: Trapunta</li><li>Dimensione: Singolo</li><li>Caratteristiche: Reversibile</li><li>Colore: <ul><li>Rosa</li><li>Rosso Granato</li></ul></li><li>Numero di pezzi: 2 Pezzi</li><li>Composizione: 100 % poliestere</li><li>Grammatura: 250 g/m²</li><li>Istruzioni per i",Pop Pulse Emporium,https://cdnbigbuy.com/images/8430316817955_D2100296_P30.jpg,,,,23.7,5,NEW,47.0,38.0,9.0,1.55,16074.0,EUR,2,8,3
S1140339,8422259818571,it-IT,Neonati e bambini,Parrucca Viola,"Se stai pensando di organizzare una festa, ora potrai ottenere al miglior prezzo <b>Parrucca Viola</b> e altri <b>prodotti </b> per creare un'atmosfer","Se stai pensando di organizzare una festa, ora potrai ottenere al miglior prezzo <b>Parrucca Viola</b> e altri <b>prodotti </b> per creare un'atmosfera unica e divertente!<br><br><ul><li>Grammatura: 200 g</li><li>Tipo: Parrucca</li><li>Colore: <ul><li>Viola</li><li>Rosso</li></ul></li><li>Taglia: Taglia unica</li><li>Genere: Unisex adulti</li><li>Design: Donna</li><li>Età consigliata: Adulti</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/S1140339_1757917089-remove-background0.jpg,https://cdnbigbuy.com/images/8422259818571_S1140339_P10.jpg,,,16.24,50,NEW,19.8,13.8,21.6,0.32,5901.98,EUR,2,8,3
S71022629,3700057136673,it-IT,Casa e arredamento,Sedia per Bambini Fun House,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Sedia per Bambini Fun House</b>!<br><br><p>La <b>Sedia per Bambini</b> del marc","Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Sedia per Bambini Fun House</b>!<br><br><p>La <b>Sedia per Bambini</b> del marchio Fun House è un sedile pieghevole progettato appositamente per i più piccoli, ideale per bambini a partire da <b>3 anni</b>. Presenta un design accattivante ispirato al tema popolare della <b>Patrulla Canina</b>, con una colorazione predominante in <b>blu</b> che risulta vivace e adatta agli ambienti infantili. Le sue dimensioni di <b>54 x 42 x ",Pop Pulse Emporium,https://cdnbigbuy.com/images/3700057136673_S71022629_P00.jpg,https://cdnbigbuy.com/images/3700057136673_S71022629_P20.jpg,https://cdnbigbuy.com/images/3700057136673_S71022629_P10.jpg,,57.98,10,NEW,5.0,6.0,5.0,1.67,150.0,EUR,2,8,3
S9407277,0657447306235,it-IT,Moda e accessori,Tanga Fantasy Lingerie Multicolore,"Se sei alla ricerca di <b>articoli erotici</b> ad un buon prezzo, scopri <b>Tanga Fantasy Lingerie Multicolore</b> ! Un'infinità di possibilità per l'","Se sei alla ricerca di <b>articoli erotici</b> ad un buon prezzo, scopri <b>Tanga Fantasy Lingerie Multicolore</b> ! Un'infinità di possibilità per l'immaginazione e il divertimento!<br><br><ul><li>Informazioni importanti: Garantiamo la massima discrezione e riservatezza nell'invio. Nessuno, tranne te, sarà a conoscenza del contenuto del pacco.</li><li>Tipo: Tanga</li><li>Colore: Multicolore</li><li>Materiale: <ul><li>Poliammide</li><li>Spandex</li></ul></li><li>Taglia: Queen size</li><li>Genere",Pop Pulse Emporium,https://cdnbigbuy.com/images/0657447306235_S9407277_P00.jpg,https://cdnbigbuy.com/images/0657447306235_S9407277_P40.jpg,https://cdnbigbuy.com/images/0657447306235_S9407277_P50.jpg,https://cdnbigbuy.com/images/0657447306235_S9407277_P10.jpg,37.07,50,NEW,2.5,15.0,26.0,0.2,975.0,EUR,2,8,3
S71004285,4000885085013,it-IT,Sport e attività all'aperto,Palline Schildkröt Ø 40 mm 144 Unità,Mettiti in forma e scopri le ultime novità del settore per fare sport con le migliori garanzie! Compra <b>Palline Schildkröt Ø 40 mm 144 Unità</b> al ,Mettiti in forma e scopri le ultime novità del settore per fare sport con le migliori garanzie! Compra <b>Palline Schildkröt Ø 40 mm 144 Unità</b> al miglior prezzo e goditi una vita salutare!<br><br><ul><li>Tipo: Palline</li><li>Colore: Bianco</li><li>Unità: 144 Unità</li><li>Materiale: Plastica</li><li>Diametro: Ø 40 mm</li><li>Età consigliata: Adulti</li></ul>,Pop Pulse Emporium,https://cdnbigbuy.com/images/4000885085013_S71004285_P00.jpg,https://cdnbigbuy.com/images/4000885085013_S71004285_P10.jpg,,,88.78,1,NEW,21.4,21.4,23.8,0.54,10899.45,EUR,2,8,3
S71008032,4005176743085,it-IT,Giardinaggio e fai da te,Rubinetto Monocomando Grohe Swift - 24330001 Metallo,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Ru","Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Rubinetto Monocomando Grohe Swift - 24330001 Metallo</b> al miglior prezzo.<br><br><ul><li>Tipo: <ul><li>Rubinetto Monocomando</li><li>Rubinetto</li></ul></li><li>Colore: <ul><li>Grigio</li><li>Chrome</li></ul></li><li>Caratteristiche: Risparmio di acqua</li><li>Design: Cromato</li><li>Materiale: Metallo</li><li>Finitura: <ul><li>Lucidato</li><li>Cro",Pop Pulse Emporium,https://cdnbigbuy.com/images/4005176743085_S71008032_P00.jpg,https://cdnbigbuy.com/images/4005176743085_S71008032_P10.jpg,https://cdnbigbuy.com/images/4005176743085_S71008032_P20.jpg,https://cdnbigbuy.com/images/4005176743085_S71008032_P30.jpg,150.5,8,NEW,46.0,24.0,8.0,1.88,8832.0,EUR,2,8,3
S7125745,4059952563282,it-IT,Giardinaggio e fai da te,Set di caricabatterie e batterie ricaricabili BOSCH Starter Set Litio Ion 2 Ah 36 V,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Se","Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Set di caricabatterie e batterie ricaricabili BOSCH Starter Set Litio Ion 2 Ah 36 V</b> al miglior prezzo.<br><br><ul><li>Tipo di presa: Spina EU</li><li>Include: <ul><li>Caricabatterie</li><li>Batteria ricaricabile al litio</li></ul></li><li>Prodotto plug-in: Sì</li><li>Capacità della batteria: 2 Ah</li><li>Voltaggio: 36 V</li><li>Colore: Nero</li><",Pop Pulse Emporium,https://cdnbigbuy.com/images/4059952563282_S7125745_P01.jpg,https://cdnbigbuy.com/images/4059952563282_S7125745_P11.jpg,https://cdnbigbuy.com/images/4059952563282_I41.jpg,https://cdnbigbuy.com/images/4059952563282_I21.jpg,215.07,5,NEW,26.4,20.6,9.1,1.58,4948.94,EUR,2,8,3
S2402068,0074299018060,it-IT,Neonati e bambini,Set di 5 Macchine Hot Wheels 1806,"I bambini meritano il meglio, per questo ti presentiamo <b>Set di 5 Macchine Hot Wheels 1806</b>, ideale per coloro che cercano prodotti di qualità pe","I bambini meritano il meglio, per questo ti presentiamo <b>Set di 5 Macchine Hot Wheels 1806</b>, ideale per coloro che cercano prodotti di qualità per i più piccoli! Scopri <b>Hot Wheels</b> ai migliori prezzi!<br><br><p>Il <b>Set 5 Macchinine Hot Wheels modello 1806</b> è un insieme di veicoli in scala 1:64 realizzati in <b>metallo</b>, ideale per bambini a partire da <b>3 anni</b>. Questo pacchetto include cinque macchinine di diversi colori, tra cui <b>blu, nero e multicolore</b>, offrendo v",Pop Pulse Emporium,https://cdnbigbuy.com/images/0074299018060_0_P03.jpg,https://cdnbigbuy.com/images/0074299018060_6_P123.jpg,https://cdnbigbuy.com/images/0074299018060_2_P183.jpg,https://cdnbigbuy.com/images/0074299018060_21_A03.jpg,17.54,50,NEW,4.0,11.0,27.0,0.25,1188.0,EUR,2,8,3
S8906533,4899888813248,it-IT,Neonati e bambini,Computer giocattolo The Paw Patrol Inglese 20 x 17 x 14 cm Multicolore (4 Unità),"I bambini meritano il meglio, per questo ti presentiamo <b>Computer giocattolo The Paw Patrol Inglese 20 x 17 x 14 cm Multicolore (4 Unità)</b>, ideal","I bambini meritano il meglio, per questo ti presentiamo <b>Computer giocattolo The Paw Patrol Inglese 20 x 17 x 14 cm Multicolore (4 Unità)</b>, ideale per coloro che cercano prodotti di qualità per i più piccoli! Scopri <b>The Paw Patrol</b> ai migliori prezzi!<br><br><ul><li>Colore: Multicolore</li><li>Tipo: Computer giocattolo</li><li>Materiale: Plastica</li><li>Funzioni: <ul><li>Luce</li><li>Suono</li></ul></li><li>Lingua: Inglese</li><li>Età consigliata: + 6 Mesi</li><li>Numero di batterie:",Pop Pulse Emporium,https://cdnbigbuy.com/images/s8906533_p0_icon0.jpg,https://cdnbigbuy.com/images/S8906533_P50.jpg,https://cdnbigbuy.com/images/S8906533_P10.jpg,https://cdnbigbuy.com/images/S8906533_P20.jpg,75.94,50,NEW,23.5,27.5,31.5,1.7,20356.88,EUR,2,8,3
S7191070,8001011637096,it-IT,Neonati e bambini,Drone Telecomandato Mondo Ultradrone X13 Luce LED,"I bambini meritano il meglio, per questo ti presentiamo <b>Drone Telecomandato Mondo Ultradrone X13 Luce LED</b>, ideale per coloro che cercano prodot","I bambini meritano il meglio, per questo ti presentiamo <b>Drone Telecomandato Mondo Ultradrone X13 Luce LED</b>, ideale per coloro che cercano prodotti di qualità per i più piccoli! Scopri <b>Mondo</b> ai migliori prezzi!<br><br><ul><li>Funziona a batterie: Sì</li><li>Include: <ul><li>Telecomando</li><li>cavo di ricarica USB</li></ul></li><li>Caratteristiche: <ul><li>Radiocomando</li><li>Luce LED</li></ul></li><li>Numero di batterie: 4</li><li>Tipo di batterie: AA</li><li>Batterie incluse: Sì</",Pop Pulse Emporium,https://cdnbigbuy.com/images/8001011637096_R01.jpg,https://cdnbigbuy.com/images/8001011637096_R51.jpg,https://cdnbigbuy.com/images/8001011637096_R61.jpg,https://cdnbigbuy.com/images/8001011637096_R21.jpg,77.52,5,NEW,24.7,24.9,8.1,0.24,4981.74,EUR,2,8,3
S8903153,4899888737759,it-IT,Neonati e bambini,Cubo di Rubik Colorbaby Smart Theory 6 Pezzi,"I bambini meritano il meglio, per questo ti presentiamo <b>Cubo di Rubik Colorbaby Smart Theory 6 Pezzi</b>, ideale per coloro che cercano prodotti di","I bambini meritano il meglio, per questo ti presentiamo <b>Cubo di Rubik Colorbaby Smart Theory 6 Pezzi</b>, ideale per coloro che cercano prodotti di qualità per i più piccoli! Scopri <b>Colorbaby</b> ai migliori prezzi!<br><br><ul><li>Tipo: Cubo di Rubik</li><li>Numero di pezzi: 6 Pezzi</li><li>Materiale: Plastica</li><li>Età consigliata: + 4 Anni</li><li>Dimensioni appross.: 5,5 x 5,5 x 5,5 cm</li></ul>",Pop Pulse Emporium,https://cdnbigbuy.com/images/S8903153_14613_1706711981-cropped_icon0.jpg,https://cdnbigbuy.com/images/S8903153_P10.jpg,https://cdnbigbuy.com/images/S8903153_P0_icon0.jpg,https://cdnbigbuy.com/images/S8903153_14613_1706711981-cropped0.jpg,53.29,50,NEW,30.5,38.5,22.0,2.38,25833.5,EUR,2,8,3
S6103771,9330725085701,it-IT,Articoli da cucina e per la casa,Cappotto per Cani Red Dingo Puffer Rosa/Viola 35 cm,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Cappotto per Cani Red Dingo Puffer Rosa/Viola 35 cm</b>!<br><br><ul><li>Caratte","Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Cappotto per Cani Red Dingo Puffer Rosa/Viola 35 cm</b>!<br><br><ul><li>Caratteristiche: <ul><li>Resistente</li><li>Leggera</li><li>Caldo</li></ul></li><li>Regolabile: Utilizzo comodo e semplice</li><li>Misura del collo: Max. 39,5 cm</li><li>Dimensione del torace: 51 cm</li><li>Animale Domestico: Cane</li><li>Tipo: Cappotto</li><li>Colore: <ul><li>Rosa</li><li>Viola</li></ul></li><li>Materiale: Poliestere</li><li>Dimensioni a",Pop Pulse Emporium,https://cdnbigbuy.com/images/9330725085701_S6103771_P0_WBG3.jpg,https://cdnbigbuy.com/images/9330725085701_S6103771_P3_MKT3.jpg,https://cdnbigbuy.com/images/9330725085701_S6103771_P4_MKT3.jpg,https://cdnbigbuy.com/images/9330725085701_S6103771_P1_WBG3.jpg,41.88,2,NEW,35.0,24.0,1.3,0.12,1092.0,EUR,2,8,3
S71003055,4005176767692,it-IT,Giardinaggio e fai da te,Colonna doccia Grohe Vitalio Comfort 110 Metallo,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Co","Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Colonna doccia Grohe Vitalio Comfort 110 Metallo</b> al miglior prezzo.<br><br><p>Il <b>set doccia Vitalio Comfort 110</b> di <b>Grohe</b> è una <b>colonna doccia</b> che unisce funzionalità e qualità in un design pensato per il montaggio a parete, facilitando l’installazione in bagni di varie dimensioni. Questo sistema è realizzato con <b>materiali ",Pop Pulse Emporium,https://cdnbigbuy.com/images/4005176767692_S71003055_P00.jpg,https://cdnbigbuy.com/images/4005176767692_S71003055_P10.jpg,https://cdnbigbuy.com/images/4005176767692_S71003055_P20.jpg,https://cdnbigbuy.com/images/4005176767692_S71003055_P30.jpg,120.2,2,NEW,14.6,7.6,65.4,1.18,7256.78,EUR,2,8,3
